sm_id,year,month,day,time,temp_c,,,,,,,,,,,,
7620,2014,7,11,8:56:00 PM,22.1,,,,,,,,,,,,
7620,2014,7,11,9:01:00 PM,21.9,,,,,,,,,,,,
7620,2014,7,11,9:06:00 PM,21.7,,,,,,,,,,,,
7620,2014,7,11,9:11:00 PM,21.6,,,,,,,,,,,,
7620,2014,7,11,9:16:00 PM,21.6,,,,,,,,,,,,
7620,2014,7,11,9:21:00 PM,21.4,,,,,,,,,,,,
7620,2014,7,11,9:26:00 PM,21.1,,,,,,,,,,,,
7620,2014,7,11,9:31:00 PM,20.9,,,,,,,,,,,,
7620,2014,7,11,9:36:00 PM,20.8,,,,,,,,,,,,
7620,2014,7,11,9:41:00 PM,20.6,,,,,,,,,,,,
7620,2014,7,11,9:46:00 PM,20.6,,,,,,,,,,,,
7620,2014,7,11,9:51:00 PM,20.4,,,,,,,,,,,,
7620,2014,7,11,9:56:00 PM,20.4,,,,,,,,,,,,
7620,2014,7,11,10:01:00 PM,20.4,,,,,,,,,,,,
7620,2014,7,11,10:06:00 PM,20.4,,,,,,,,,,,,
7620,2014,7,11,10:11:00 PM,20.3,,,,,,,,,,,,
7620,2014,7,11,10:16:00 PM,20.3,,,,,,,,,,,,
7620,2014,7,11,10:21:00 PM,20.1,,,,,,,,,,,,
7620,2014,7,11,10:26:00 PM,20.1,,,,,,,,,,,,
7620,2014,7,11,10:31:00 PM,19.9,,,,,,,,,,,,
7620,2014,7,11,10:36:00 PM,19.6,,,,,,,,,,,,
7620,2014,7,11,10:41:00 PM,19.3,,,,,,,,,,,,
7620,2014,7,11,10:46:00 PM,19.1,,,,,,,,,,,,
7620,2014,7,11,10:51:00 PM,18.9,,,,,,,,,,,,
7620,2014,7,11,10:56:00 PM,18.9,,,,,,,,,,,,
7620,2014,7,11,11:01:00 PM,18.8,,,,,,,,,,,,
7620,2014,7,11,11:06:00 PM,18.8,,,,,,,,,,,,
7620,2014,7,11,11:11:00 PM,18.8,,,,,,,,,,,,
7620,2014,7,11,11:16:00 PM,18.6,,,,,,,,,,,,
7620,2014,7,11,11:21:00 PM,18.6,,,,,,,,,,,,
7620,2014,7,11,11:26:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,11,11:31:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,11,11:36:00 PM,18.3,,,,,,,,,,,,
7620,2014,7,11,11:41:00 PM,18.1,,,,,,,,,,,,
7620,2014,7,11,11:46:00 PM,18.1,,,,,,,,,,,,
7620,2014,7,11,11:51:00 PM,17.9,,,,,,,,,,,,
7620,2014,7,11,11:56:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,12,12:01:00 AM,17.6,,,,,,,,,,,,
7620,2014,7,12,12:06:00 AM,17.4,,,,,,,,,,,,
7620,2014,7,12,12:11:00 AM,17.3,,,,,,,,,,,,
7620,2014,7,12,12:16:00 AM,17.3,,,,,,,,,,,,
7620,2014,7,12,12:21:00 AM,17.1,,,,,,,,,,,,
7620,2014,7,12,12:26:00 AM,17,,,,,,,,,,,,
7620,2014,7,12,12:31:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,12:36:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,12:41:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,12:46:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,12:51:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,12:56:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:01:00 AM,17,,,,,,,,,,,,
7620,2014,7,12,1:06:00 AM,17.1,,,,,,,,,,,,
7620,2014,7,12,1:11:00 AM,17.1,,,,,,,,,,,,
7620,2014,7,12,1:16:00 AM,17,,,,,,,,,,,,
7620,2014,7,12,1:21:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:26:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,1:31:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:36:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:41:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:46:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:51:00 AM,16.8,,,,,,,,,,,,
7620,2014,7,12,1:56:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,12,2:01:00 AM,16.3,,,,,,,,,,,,
7620,2014,7,12,2:06:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,12,2:11:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,12,2:16:00 AM,16,,,,,,,,,,,,
7620,2014,7,12,2:21:00 AM,15.8,,,,,,,,,,,,
7620,2014,7,12,2:26:00 AM,15.6,,,,,,,,,,,,
7620,2014,7,12,2:31:00 AM,15.5,,,,,,,,,,,,
7620,2014,7,12,2:36:00 AM,15.3,,,,,,,,,,,,
7620,2014,7,12,2:41:00 AM,15.3,,,,,,,,,,,,
7620,2014,7,12,2:46:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,12,2:51:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,12,2:56:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,12,3:01:00 AM,15,,,,,,,,,,,,
7620,2014,7,12,3:06:00 AM,15,,,,,,,,,,,,
7620,2014,7,12,3:11:00 AM,14.8,,,,,,,,,,,,
7620,2014,7,12,3:16:00 AM,14.6,,,,,,,,,,,,
7620,2014,7,12,3:21:00 AM,14.5,,,,,,,,,,,,
7620,2014,7,12,3:26:00 AM,14.3,,,,,,,,,,,,
7620,2014,7,12,3:31:00 AM,14.3,,,,,,,,,,,,
7620,2014,7,12,3:36:00 AM,14.1,,,,,,,,,,,,
7620,2014,7,12,3:41:00 AM,14.1,,,,,,,,,,,,
7620,2014,7,12,3:46:00 AM,14,,,,,,,,,,,,
7620,2014,7,12,3:51:00 AM,14,,,,,,,,,,,,
7620,2014,7,12,3:56:00 AM,13.8,,,,,,,,,,,,
7620,2014,7,12,4:01:00 AM,13.6,,,,,,,,,,,,
7620,2014,7,12,4:06:00 AM,13.5,,,,,,,,,,,,
7620,2014,7,12,4:11:00 AM,13.3,,,,,,,,,,,,
7620,2014,7,12,4:16:00 AM,13.2,,,,,,,,,,,,
7620,2014,7,12,4:21:00 AM,13,,,,,,,,,,,,
7620,2014,7,12,4:26:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,12,4:31:00 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,4:36:00 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,4:41:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,4:46:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,4:51:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,4:56:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,5:01:00 AM,12.3,,,,,,,,,,,,
7620,2014,7,12,5:06:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,5:11:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,5:16:00 AM,12.5,,,,,,,,,,,,
7620,2014,7,12,5:21:00 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,5:26:00 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,5:28:16 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,5:33:16 AM,12.7,,,,,,,,,,,,
7620,2014,7,12,5:38:16 AM,12.7,,,,,,,,,,,,
7620,2014,7,15,8:16:41 PM,18.4,,,,,,,,,,,,
7620,2014,7,15,8:22:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,15,8:27:00 PM,18.6,,,,,,,,,,,,
7620,2014,7,15,8:32:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,15,8:37:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,15,8:42:00 PM,18.3,,,,,,,,,,,,
7620,2014,7,15,8:47:00 PM,17.9,,,,,,,,,,,,
7620,2014,7,15,8:52:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,15,8:57:00 PM,17.6,,,,,,,,,,,,
7620,2014,7,15,9:02:00 PM,17.3,,,,,,,,,,,,
7620,2014,7,15,9:07:00 PM,17,,,,,,,,,,,,
7620,2014,7,15,9:12:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,15,9:17:00 PM,16.5,,,,,,,,,,,,
7620,2014,7,15,9:22:00 PM,16.1,,,,,,,,,,,,
7620,2014,7,15,9:27:00 PM,15.8,,,,,,,,,,,,
7620,2014,7,15,9:32:00 PM,15.6,,,,,,,,,,,,
7620,2014,7,15,9:37:00 PM,15.5,,,,,,,,,,,,
7620,2014,7,15,9:42:00 PM,15.1,,,,,,,,,,,,
7620,2014,7,15,9:47:00 PM,15,,,,,,,,,,,,
7620,2014,7,15,9:52:00 PM,14.8,,,,,,,,,,,,
7620,2014,7,15,9:57:00 PM,14.5,,,,,,,,,,,,
7620,2014,7,15,10:02:00 PM,14.5,,,,,,,,,,,,
7620,2014,7,15,10:07:00 PM,14.3,,,,,,,,,,,,
7620,2014,7,15,10:12:00 PM,14.1,,,,,,,,,,,,
7620,2014,7,15,10:17:00 PM,14,,,,,,,,,,,,
7620,2014,7,15,10:22:00 PM,13.8,,,,,,,,,,,,
7620,2014,7,15,10:27:00 PM,13.6,,,,,,,,,,,,
7620,2014,7,15,10:32:00 PM,13.5,,,,,,,,,,,,
7620,2014,7,15,10:37:00 PM,13.3,,,,,,,,,,,,
7620,2014,7,15,10:42:00 PM,13.2,,,,,,,,,,,,
7620,2014,7,15,10:47:00 PM,13,,,,,,,,,,,,
7620,2014,7,15,10:52:00 PM,12.8,,,,,,,,,,,,
7620,2014,7,15,10:57:00 PM,12.7,,,,,,,,,,,,
7620,2014,7,15,11:02:00 PM,12.5,,,,,,,,,,,,
7620,2014,7,15,11:07:00 PM,12.5,,,,,,,,,,,,
7620,2014,7,15,11:12:00 PM,12.7,,,,,,,,,,,,
7620,2014,7,15,11:17:00 PM,12.7,,,,,,,,,,,,
7620,2014,7,15,11:22:00 PM,12.7,,,,,,,,,,,,
7620,2014,7,15,11:27:00 PM,12.5,,,,,,,,,,,,
7620,2014,7,15,11:32:00 PM,12.5,,,,,,,,,,,,
7620,2014,7,15,11:37:00 PM,12.3,,,,,,,,,,,,
7620,2014,7,15,11:42:00 PM,12.2,,,,,,,,,,,,
7620,2014,7,15,11:47:00 PM,12,,,,,,,,,,,,
7620,2014,7,15,11:52:00 PM,11.8,,,,,,,,,,,,
7620,2014,7,15,11:57:00 PM,11.7,,,,,,,,,,,,
7620,2014,7,16,12:02:00 AM,11.5,,,,,,,,,,,,
7620,2014,7,16,12:07:00 AM,11.3,,,,,,,,,,,,
7620,2014,7,16,12:12:00 AM,11.2,,,,,,,,,,,,
7620,2014,7,16,12:17:00 AM,11.2,,,,,,,,,,,,
7620,2014,7,16,12:22:00 AM,11,,,,,,,,,,,,
7620,2014,7,16,12:27:00 AM,10.8,,,,,,,,,,,,
7620,2014,7,16,12:32:00 AM,10.8,,,,,,,,,,,,
7620,2014,7,16,12:37:00 AM,10.7,,,,,,,,,,,,
7620,2014,7,16,12:42:00 AM,10.5,,,,,,,,,,,,
7620,2014,7,16,12:47:00 AM,10.5,,,,,,,,,,,,
7620,2014,7,16,12:52:00 AM,10.3,,,,,,,,,,,,
7620,2014,7,16,12:57:00 AM,10.3,,,,,,,,,,,,
7620,2014,7,16,1:02:00 AM,10.2,,,,,,,,,,,,
7620,2014,7,16,1:07:00 AM,10,,,,,,,,,,,,
7620,2014,7,16,1:12:00 AM,10,,,,,,,,,,,,
7620,2014,7,16,1:17:00 AM,9.8,,,,,,,,,,,,
7620,2014,7,16,1:22:00 AM,9.8,,,,,,,,,,,,
7620,2014,7,16,1:27:00 AM,9.7,,,,,,,,,,,,
7620,2014,7,16,1:32:00 AM,9.7,,,,,,,,,,,,
7620,2014,7,16,1:37:00 AM,9.5,,,,,,,,,,,,
7620,2014,7,16,1:42:00 AM,9.5,,,,,,,,,,,,
7620,2014,7,16,1:47:00 AM,9.4,,,,,,,,,,,,
7620,2014,7,16,1:52:00 AM,9.4,,,,,,,,,,,,
7620,2014,7,16,1:57:00 AM,9.2,,,,,,,,,,,,
7620,2014,7,16,2:02:00 AM,9.2,,,,,,,,,,,,
7620,2014,7,16,2:07:00 AM,9.2,,,,,,,,,,,,
7620,2014,7,16,2:12:00 AM,9,,,,,,,,,,,,
7620,2014,7,16,2:17:00 AM,9,,,,,,,,,,,,
7620,2014,7,16,2:22:00 AM,8.9,,,,,,,,,,,,
7620,2014,7,16,2:27:00 AM,8.9,,,,,,,,,,,,
7620,2014,7,16,2:32:00 AM,8.9,,,,,,,,,,,,
7620,2014,7,16,2:37:00 AM,8.9,,,,,,,,,,,,
7620,2014,7,16,2:42:00 AM,8.7,,,,,,,,,,,,
7620,2014,7,16,2:47:00 AM,8.7,,,,,,,,,,,,
7620,2014,7,16,2:52:00 AM,8.7,,,,,,,,,,,,
7620,2014,7,16,2:57:00 AM,8.7,,,,,,,,,,,,
7620,2014,7,16,3:02:00 AM,8.7,,,,,,,,,,,,
7620,2014,7,16,3:07:00 AM,8.5,,,,,,,,,,,,
7620,2014,7,16,3:12:00 AM,8.5,,,,,,,,,,,,
7620,2014,7,16,3:17:00 AM,8.4,,,,,,,,,,,,
7620,2014,7,16,3:22:00 AM,8.4,,,,,,,,,,,,
7620,2014,7,16,3:27:00 AM,8.4,,,,,,,,,,,,
7620,2014,7,16,3:32:00 AM,8.4,,,,,,,,,,,,
7620,2014,7,16,3:37:00 AM,8.2,,,,,,,,,,,,
7620,2014,7,16,3:42:00 AM,8.2,,,,,,,,,,,,
7620,2014,7,16,3:47:00 AM,8.2,,,,,,,,,,,,
7620,2014,7,16,3:52:00 AM,8.2,,,,,,,,,,,,
7620,2014,7,16,3:57:00 AM,8,,,,,,,,,,,,
7620,2014,7,16,4:02:00 AM,8,,,,,,,,,,,,
7620,2014,7,16,4:07:00 AM,8,,,,,,,,,,,,
7620,2014,7,16,4:12:00 AM,8,,,,,,,,,,,,
7620,2014,7,16,4:17:00 AM,8,,,,,,,,,,,,
7620,2014,7,16,4:22:00 AM,7.9,,,,,,,,,,,,
7620,2014,7,16,4:27:00 AM,7.9,,,,,,,,,,,,
7620,2014,7,16,4:32:00 AM,7.9,,,,,,,,,,,,
7620,2014,7,16,4:37:00 AM,7.9,,,,,,,,,,,,
7620,2014,7,16,4:42:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,4:47:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,4:52:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,4:57:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:02:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:07:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:12:00 AM,7.5,,,,,,,,,,,,
7620,2014,7,16,5:17:00 AM,7.5,,,,,,,,,,,,
7620,2014,7,16,5:22:00 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:24:16 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:29:16 AM,7.7,,,,,,,,,,,,
7620,2014,7,16,5:34:16 AM,7.7,,,,,,,,,,,,
7620,2014,7,19,8:12:41 PM,17.3,,,,,,,,,,,,
7620,2014,7,19,8:18:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,19,8:23:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:28:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:33:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:38:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:43:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:48:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,19,8:53:00 PM,17.6,,,,,,,,,,,,
7620,2014,7,19,8:58:00 PM,17.6,,,,,,,,,,,,
7620,2014,7,19,9:03:00 PM,17.6,,,,,,,,,,,,
7620,2014,7,19,9:08:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,19,9:13:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,19,9:18:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,19,9:23:00 PM,17.3,,,,,,,,,,,,
7620,2014,7,19,9:28:00 PM,17.3,,,,,,,,,,,,
7620,2014,7,19,9:33:00 PM,17.1,,,,,,,,,,,,
7620,2014,7,19,9:38:00 PM,17.1,,,,,,,,,,,,
7620,2014,7,19,9:43:00 PM,17.1,,,,,,,,,,,,
7620,2014,7,19,9:48:00 PM,17.1,,,,,,,,,,,,
7620,2014,7,19,9:53:00 PM,17,,,,,,,,,,,,
7620,2014,7,19,9:58:00 PM,17,,,,,,,,,,,,
7620,2014,7,19,10:03:00 PM,17,,,,,,,,,,,,
7620,2014,7,19,10:08:00 PM,17,,,,,,,,,,,,
7620,2014,7,19,10:13:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:18:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:23:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:28:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:33:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:38:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,19,10:43:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,10:48:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,10:53:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,10:58:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:03:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:08:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:13:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:18:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:23:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:28:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:33:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:38:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:43:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:48:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:53:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,19,11:58:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:03:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:08:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:13:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:18:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:23:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:28:00 AM,16.6,,,,,,,,,,,,
7620,2014,7,20,12:33:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,12:38:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,12:43:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,12:48:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,12:53:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,12:58:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:03:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:08:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:13:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:18:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:23:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:28:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:33:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:38:00 AM,16.5,,,,,,,,,,,,
7620,2014,7,20,1:43:00 AM,16.3,,,,,,,,,,,,
7620,2014,7,20,1:48:00 AM,16.3,,,,,,,,,,,,
7620,2014,7,20,1:53:00 AM,16.3,,,,,,,,,,,,
7620,2014,7,20,1:58:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,20,2:03:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,20,2:08:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,20,2:13:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,20,2:18:00 AM,16.1,,,,,,,,,,,,
7620,2014,7,20,2:23:00 AM,16,,,,,,,,,,,,
7620,2014,7,20,2:28:00 AM,15.8,,,,,,,,,,,,
7620,2014,7,20,2:33:00 AM,15.5,,,,,,,,,,,,
7620,2014,7,20,2:38:00 AM,15.3,,,,,,,,,,,,
7620,2014,7,20,2:43:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,20,2:48:00 AM,14.8,,,,,,,,,,,,
7620,2014,7,20,2:53:00 AM,14.6,,,,,,,,,,,,
7620,2014,7,20,2:58:00 AM,14.5,,,,,,,,,,,,
7620,2014,7,20,3:03:00 AM,14.3,,,,,,,,,,,,
7620,2014,7,20,3:08:00 AM,14.1,,,,,,,,,,,,
7620,2014,7,20,3:13:00 AM,14,,,,,,,,,,,,
7620,2014,7,20,3:18:00 AM,13.8,,,,,,,,,,,,
7620,2014,7,20,3:23:00 AM,13.6,,,,,,,,,,,,
7620,2014,7,20,3:28:00 AM,13.6,,,,,,,,,,,,
7620,2014,7,20,3:33:00 AM,13.5,,,,,,,,,,,,
7620,2014,7,20,3:38:00 AM,13.3,,,,,,,,,,,,
7620,2014,7,20,3:43:00 AM,13.3,,,,,,,,,,,,
7620,2014,7,20,3:48:00 AM,13.2,,,,,,,,,,,,
7620,2014,7,20,3:53:00 AM,13.2,,,,,,,,,,,,
7620,2014,7,20,3:58:00 AM,13.2,,,,,,,,,,,,
7620,2014,7,20,4:03:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,4:08:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,4:13:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,4:18:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:23:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,4:28:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:33:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:38:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:43:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:48:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:53:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,4:58:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,5:03:00 AM,12.8,,,,,,,,,,,,
7620,2014,7,20,5:08:00 AM,13,,,,,,,,,,,,
7620,2014,7,20,5:13:00 AM,13.2,,,,,,,,,,,,
7620,2014,7,20,5:18:00 AM,13.3,,,,,,,,,,,,
7620,2014,7,20,5:20:16 AM,13.6,,,,,,,,,,,,
7620,2014,7,20,5:25:16 AM,13.8,,,,,,,,,,,,
7620,2014,7,20,5:30:16 AM,14,,,,,,,,,,,,
7620,2014,7,23,8:07:41 PM,21.1,,,,,,,,,,,,
7620,2014,7,23,8:13:00 PM,21.4,,,,,,,,,,,,
7620,2014,7,23,8:18:00 PM,21.4,,,,,,,,,,,,
7620,2014,7,23,8:23:00 PM,21.4,,,,,,,,,,,,
7620,2014,7,23,8:28:00 PM,21.4,,,,,,,,,,,,
7620,2014,7,23,8:33:00 PM,21.2,,,,,,,,,,,,
7620,2014,7,23,8:38:00 PM,20.9,,,,,,,,,,,,
7620,2014,7,23,8:43:00 PM,20.8,,,,,,,,,,,,
7620,2014,7,23,8:48:00 PM,20.6,,,,,,,,,,,,
7620,2014,7,23,8:53:00 PM,20.3,,,,,,,,,,,,
7620,2014,7,23,8:58:00 PM,20.1,,,,,,,,,,,,
7620,2014,7,23,9:03:00 PM,19.8,,,,,,,,,,,,
7620,2014,7,23,9:08:00 PM,19.6,,,,,,,,,,,,
7620,2014,7,23,9:13:00 PM,19.3,,,,,,,,,,,,
7620,2014,7,23,9:18:00 PM,19.1,,,,,,,,,,,,
7620,2014,7,23,9:23:00 PM,18.9,,,,,,,,,,,,
7620,2014,7,23,9:28:00 PM,18.6,,,,,,,,,,,,
7620,2014,7,23,9:33:00 PM,18.4,,,,,,,,,,,,
7620,2014,7,23,9:38:00 PM,18.3,,,,,,,,,,,,
7620,2014,7,23,9:43:00 PM,18.1,,,,,,,,,,,,
7620,2014,7,23,9:48:00 PM,17.9,,,,,,,,,,,,
7620,2014,7,23,9:53:00 PM,17.8,,,,,,,,,,,,
7620,2014,7,23,9:58:00 PM,17.6,,,,,,,,,,,,
7620,2014,7,23,10:03:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,23,10:08:00 PM,17.4,,,,,,,,,,,,
7620,2014,7,23,10:13:00 PM,17.3,,,,,,,,,,,,
7620,2014,7,23,10:18:00 PM,17.3,,,,,,,,,,,,
7620,2014,7,23,10:23:00 PM,17.1,,,,,,,,,,,,
7620,2014,7,23,10:28:00 PM,17,,,,,,,,,,,,
7620,2014,7,23,10:33:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,23,10:38:00 PM,16.8,,,,,,,,,,,,
7620,2014,7,23,10:43:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,23,10:48:00 PM,16.6,,,,,,,,,,,,
7620,2014,7,23,10:53:00 PM,16.5,,,,,,,,,,,,
7620,2014,7,23,10:58:00 PM,16.3,,,,,,,,,,,,
7620,2014,7,23,11:03:00 PM,16.3,,,,,,,,,,,,
7620,2014,7,23,11:08:00 PM,16.3,,,,,,,,,,,,
7620,2014,7,23,11:13:00 PM,16.3,,,,,,,,,,,,
7620,2014,7,23,11:18:00 PM,16.3,,,,,,,,,,,,
7620,2014,7,23,11:23:00 PM,16.1,,,,,,,,,,,,
7620,2014,7,23,11:28:00 PM,16.1,,,,,,,,,,,,
7620,2014,7,23,11:33:00 PM,16,,,,,,,,,,,,
7620,2014,7,23,11:38:00 PM,16,,,,,,,,,,,,
7620,2014,7,23,11:43:00 PM,16,,,,,,,,,,,,
7620,2014,7,23,11:48:00 PM,16,,,,,,,,,,,,
7620,2014,7,23,11:53:00 PM,15.8,,,,,,,,,,,,
7620,2014,7,23,11:58:00 PM,15.8,,,,,,,,,,,,
7620,2014,7,24,12:03:00 AM,15.8,,,,,,,,,,,,
7620,2014,7,24,12:08:00 AM,15.8,,,,,,,,,,,,
7620,2014,7,24,12:13:00 AM,15.6,,,,,,,,,,,,
7620,2014,7,24,12:18:00 AM,15.6,,,,,,,,,,,,
7620,2014,7,24,12:23:00 AM,15.6,,,,,,,,,,,,
7620,2014,7,24,12:28:00 AM,15.5,,,,,,,,,,,,
7620,2014,7,24,12:33:00 AM,15.5,,,,,,,,,,,,
7620,2014,7,24,12:38:00 AM,15.3,,,,,,,,,,,,
7620,2014,7,24,12:43:00 AM,15.3,,,,,,,,,,,,
7620,2014,7,24,12:48:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,12:53:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,12:58:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,1:03:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,1:08:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,1:13:00 AM,15.1,,,,,,,,,,,,
7620,2014,7,24,1:18:00 AM,15,,,,,,,,,,,,
7620,2014,7,24,1:23:00 AM,15,,,,,,,,,,,,
7620,2014,7,24,1:28:00 AM,14.8,,,,,,,,,,,,
7620,2014,7,24,1:33:00 AM,14.8,,,,,,,,,,,,
7620,2014,7,24,1:38:00 AM,14.8,,,,,,,,,,,,
7620,2014,7,24,1:43:00 AM,14.6,,,,,,,,,,,,
7620,2014,7,24,1:48:00 AM,14.6,,,,,,,,,,,,
