sm_id,location,year,month,day,peentevent_sec,peentTclass,SStoSRend,,,
7699,Musselwhite,2014,6,21,4733.68,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4733.688,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4735.584,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4735.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4740.384,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4740.408,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4744.848,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4746.56,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4750,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4751.848,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4753.624,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4755.416,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4757.056,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4759.4,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4762.952,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4764.816,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4766.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4768,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4768.024,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4770.224,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4770.232,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4772.088,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4773.928,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4775.648,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4777.336,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4779.104,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4779.12,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4780.992,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4782.704,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4782.704,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4786.32,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4788.112,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4789.888,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4793.816,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4796.784,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4798.448,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4803.672,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4840.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4842.32,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4846.392,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4851.808,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4853.296,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4854.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4856.672,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4860.184,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4866.008,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4872.52,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4874.264,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4875.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4883.304,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4885.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4887.04,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4889.08,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4890.984,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4897.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4902.952,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4906.152,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4906.208,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4907.752,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4907.776,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4909.168,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4909.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4911.752,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4911.752,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4913.544,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4913.544,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4915.376,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4917.432,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4918.856,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4918.88,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4920.696,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4927.608,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4927.632,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4930.056,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4931.688,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4931.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4933.176,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4933.224,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4939.92,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4941.392,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4943.032,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4949.48,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4950.984,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4952.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4959.896,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4961.368,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4964.736,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4968.384,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4970.136,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4979.944,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4981.76,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4983.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4984.984,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4986.544,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4988.112,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4989.856,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4991.928,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,4993.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5000,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5001.616,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5003.216,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5019.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5021.352,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5023.128,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5025.024,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5026.872,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5030.768,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5032.68,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5034.8,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5045.296,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5045.328,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5047.512,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5047.52,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5053.352,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5055.312,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5059.216,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5060.8,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5060.808,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5062.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5069.032,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5070.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5072.224,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5090.904,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5092.576,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5099.368,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5102.536,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5104.168,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5107.624,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5109.264,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5110.944,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5112.784,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5114.496,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5117.88,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5119.824,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5121.856,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5126.112,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5129.096,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5129.152,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5130.944,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5130.976,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5132.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5132.64,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5137.872,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5139.608,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5141.496,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5142.624,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5145.04,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5145.144,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5146.728,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5146.744,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5148.536,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5148.64,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5150.256,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5150.264,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5152.128,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5152.136,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5154,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5154.008,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5155.88,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5155.912,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5158.56,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5158.576,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5160.56,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5160.624,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5162.16,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5162.336,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5164.208,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5164.336,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5166.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5168.24,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5168.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5169.824,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5170.4,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5173.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5174.008,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5175.152,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5175.16,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5176.632,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5176.688,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5178.616,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5178.632,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5180.328,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5180.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5184.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5186.696,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5188.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5190.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5192.16,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5198.104,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5200.064,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5203.808,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5209.872,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5218.896,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5220.952,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5220.976,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5222.696,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5228.536,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5230.648,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5230.672,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5240.512,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5245.176,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5248.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5250.832,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5254.736,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5254.768,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5256.592,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5256.632,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5260.824,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5264.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5264.872,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5267.704,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5267.704,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5269.36,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5270.984,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5271,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5272.544,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5272.552,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5274.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5274.256,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5275.928,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5277.848,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5286.592,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5290.888,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5290.912,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5293.704,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5295.84,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5295.848,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5297.4,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5299,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5299.008,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5300.632,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5302.448,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5304.608,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5306.472,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5306.48,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5308.112,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5309.912,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5325.832,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5333.896,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5335.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5337.416,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5337.432,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5339.072,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5340.832,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5340.84,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5342.688,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5346.216,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5347.008,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5347.024,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5348.504,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5349.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5349.352,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5350.224,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5350.256,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5351.888,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5351.904,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5356.624,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5357.576,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5357.576,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5360.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5361.96,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5363.512,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5363.536,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5365.12,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5365.136,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5366.368,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5366.392,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5367.96,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5371.152,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5375.712,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5381.368,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5383.568,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5385.128,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5388.256,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5394.592,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5396.36,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5398.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5400.032,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5403.304,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5407.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5413.816,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5416.024,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5416.056,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5417.32,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5419.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5421.256,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5421.28,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5423,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5424.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5426.68,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5426.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5428.56,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5428.584,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5432.464,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5432.504,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5434.344,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5436.096,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5446.592,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5452.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5455.024,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5456.552,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5458.144,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5461.232,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5463.016,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5464.824,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5466.432,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5473.376,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5481.04,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5497.6,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5502.888,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5519.112,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5521,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5522.656,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5526.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5528.184,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5528.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5535.216,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5537.48,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5537.496,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5538.832,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5538.856,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5540.76,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5540.768,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5542.24,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5542.28,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5543.856,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5545.424,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5545.448,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5546.984,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5549.048,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5549.064,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5552.512,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5554.152,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5573.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5575.096,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5575.136,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5586.28,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5586.304,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5588.32,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5588.352,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5589.936,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5589.96,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5591.72,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5591.744,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5593.392,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5593.408,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5595.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5595.272,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5597.176,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5597.192,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5598.968,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5599,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5600.872,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5602.68,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5602.696,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5604.64,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5607.304,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5609.352,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5611.448,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5613.136,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5618.608,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5620.448,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5638.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5646.456,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5646.488,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5648.864,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5650.672,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5650.68,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5652.264,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5656.792,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5658.552,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5666.128,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5667.896,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5667.904,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5671.312,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5676.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5676.272,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5679.016,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5680.672,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5682.248,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5683.712,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5686.912,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5688.496,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5690.208,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5690.24,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5691.736,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5691.736,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5693.528,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5695.592,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5697.464,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5697.504,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5699.08,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5700.84,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5702.664,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5704.4,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5706.184,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5706.216,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5708.064,2.Civil1,26340,,,
7699,Musselwhite,2014,6,21,5710.208,2.Civil1,26340,,,
