sm_id,location,provterr,latitude,longitude,latgroup,year,month,day,TotalDuration_s,DurationRec1_s,DurationRec2_s,InterpretedForBooms,InterpretedForPeents,SS,SR,RecStart,RecEnd,Lag_s,RecFolder
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,1,30595,22369,8226,y,y,11:01:00 PM,5:02:00 AM,10:01:00 PM,6:02:00 AM,7,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,5,30595,22369,8226,y,y,11:07:00 PM,4:58:00 AM,10:07:00 PM,5:58:00 AM,7,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,2014,12:00:00 AM,9,30594,12:00:00 AM,8225,y,y,11:12:00 PM,4:55:00 AM,10:12:00 PM,5:55:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,13,30595,12:00:00 AM,8226,y,y,11:16:00 PM,4:53:00 AM,10:16:00 PM,5:53:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,17,30594,12:00:00 AM,8225,y,y,11:19:00 PM,4:52:00 AM,10:19:00 PM,5:52:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,21,30594,12:00:00 AM,8225,y,y,11:20:00 PM,4:52:00 AM,10:20:00 PM,5:52:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,25,30595,22369,8226,y,y,11:19:00 PM,4:54:00 AM,10:19:00 PM,5:54:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,29,30594,22369,8225,y,y,11:17:00 PM,4:57:00 AM,10:17:00 PM,5:57:00 AM,8,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,3,,,,x,x,11:13:00 PM,5:01:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,7,,,,x,x,11:13:00 PM,5:07:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,11,,,,x,x,11:03:00 PM,5:13:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,15,,,,x,x,10:56:00 PM,5:20:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,19,,,,x,x,10:56:00 PM,5:27:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,23,,,,x,x,10:48:00 PM,5:35:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,27,,,,x,x,10:40:00 PM,5:44:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,31,,,,x,x,10:31:00 PM,5:53:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,4,,,,x,x,10:22:00 PM,6:01:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,8,,,,x,x,10:12:00 PM,6:11:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,12,,,,x,x,10:02:00 PM,6:20:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:51:00 PM,6:29:00 AM,,,,59_SK_BlackLk_SM7524
7524,Black Lake,SK,58.93,-105.91,59,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:40:00 PM,6:38:00 AM,,,,59_SK_BlackLk_SM7524
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,1,35995,33554,2441,y,y,10:16:00 PM,5:45:00 AM,9:16:00 PM,6:45:00 AM,7,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,5,35995,33554,2441,y,y,10:20:00 PM,5:42:00 AM,9:20:00 PM,6:42:00 AM,7,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,2014,12:00:00 AM,9,35994,12:00:00 AM,2440,y,y,10:24:00 PM,5:40:00 AM,9:24:00 PM,6:40:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,13,35994,12:00:00 AM,2440,y,y,10:26:00 PM,5:39:00 AM,9:26:00 PM,6:39:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,17,35994,12:00:00 AM,2440,y,y,10:29:00 PM,5:39:00 AM,9:29:00 PM,6:39:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,21,35994,12:00:00 AM,2440,y,y,10:30:00 PM,5:39:00 AM,9:30:00 PM,6:39:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,25,35995,33554,2441,y,y,10:30:00 PM,5:41:00 AM,9:30:00 PM,6:41:00 AM,4,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,29,35994,33554,2440,y,y,10:30:00 PM,5:43:00 AM,9:30:00 PM,6:43:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,3,35994,33554,2440,y,y,10:28:00 PM,5:46:00 AM,9:28:00 PM,6:46:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,7,35994,33554,2440,y,y,10:26:00 PM,5:50:00 AM,9:26:00 PM,6:50:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,11,35994,12:00:00 AM,2440,y,y,10:23:00 PM,5:54:00 AM,9:23:00 PM,6:54:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,15,35994,12:00:00 AM,2440,y,y,10:19:00 PM,5:59:00 AM,9:19:00 PM,6:59:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,19,35993,12:00:00 AM,2439,y,y,10:15:00 PM,6:04:00 AM,9:15:00 PM,7:04:00 AM,10,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,23,35995,12:00:00 AM,2441,y,y,10:09:00 PM,6:10:00 AM,9:09:00 PM,7:10:00 AM,7,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,27,35994,33554,2440,n,y,10:04:00 PM,6:16:00 AM,9:04:00 PM,7:16:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,31,35994,33554,2440,n,y,9:57:00 PM,6:22:00 AM,8:57:00 PM,7:22:00 AM,8,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,4,,,,x,x,9:50:00 PM,6:29:00 AM,,,,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,8,,,,x,x,9:43:00 PM,6:35:00 AM,,,,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,12,,,,x,x,9:35:00 PM,6:42:00 AM,,,,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:27:00 PM,6:49:00 AM,,,,52_ON_MusselwhiteBurn_SM7620
7620,Musselwhite,ON,52.54744,-90.4122,52,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:19:00 PM,6:55:00 AM,,,,52_ON_MusselwhiteBurn_SM7620
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,1,,,,x,x,9:55:00 PM,5:45:00 AM,,,,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,5,,,,x,x,9:59:00 PM,5:42:00 AM,,,,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,9,,,,x,x,10:02:00 PM,5:40:00 AM,,,,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,13,35997,12:00:00 AM,2443,y,y,10:05:00 PM,5:39:00 AM,9:05:00 PM,6:39:00 AM,5,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,17,35996,12:00:00 AM,2442,y,y,10:07:00 PM,5:39:00 AM,9:07:00 PM,6:39:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,21,35995,12:00:00 AM,2441,y,y,10:08:00 PM,5:40:00 AM,9:08:00 PM,6:40:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,25,35996,33554,2442,y,y,10:09:00 PM,5:41:00 AM,9:09:00 PM,6:41:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,29,35996,33554,2442,y,y,10:08:00 PM,5:43:00 AM,9:08:00 PM,6:43:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,3,35995,33554,2441,y,y,10:07:00 PM,5:46:00 AM,9:07:00 PM,6:46:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,7,35996,33554,2442,y,y,10:05:00 PM,5:50:00 AM,9:05:00 PM,6:50:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,11,35995,12:00:00 AM,2441,y,y,10:02:00 PM,5:54:00 AM,9:02:00 PM,6:54:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,15,35996,12:00:00 AM,2442,y,y,9:59:00 PM,5:58:00 AM,8:59:00 PM,6:58:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,19,35996,12:00:00 AM,2442,y,y,9:55:00 PM,6:03:00 AM,8:55:00 PM,7:03:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,23,35995,12:00:00 AM,2441,y,y,9:50:00 PM,6:08:00 AM,8:50:00 PM,7:08:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,27,35996,33554,2442,n,y,9:45:00 PM,6:14:00 AM,8:45:00 PM,7:14:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,31,35996,33554,2442,n,y,9:39:00 PM,6:19:00 AM,8:39:00 PM,7:19:00 AM,6,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,4,35994,33554,2440,n,y,9:33:00 PM,6:25:00 AM,8:33:00 PM,7:25:00 AM,8,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,2014,12:00:00 AM,8,35335,12:00:00 AM,1781,n,y,9:26:00 PM,6:31:00 AM,8:26:00 PM,7:31:00 AM,7,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,12,31481,12:00:00 AM,,n,y,9:19:00 PM,6:37:00 AM,8:19:00 PM,7:37:00 AM,,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:11:00 PM,6:44:00 AM,,,,51_ON_GordonCrkBurn_SM7689
7689,Gordon Crk,ON,50.571783,-87.866883,51,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:03:00 PM,6:50:00 AM,,,,51_ON_GordonCrkBurn_SM7689
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,1,25194,22369,2825,y,y,11:10:00 PM,3:53:00 AM,10:10:00 PM,4:53:00 AM,8,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,5,25194,22369,2825,y,y,11:19:00 PM,3:46:00 AM,10:19:00 PM,4:46:00 AM,8,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,2014,12:00:00 AM,9,25193,12:00:00 AM,2824,y,y,11:26:00 PM,3:41:00 AM,10:26:00 PM,4:41:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,13,25193,12:00:00 AM,2824,y,y,11:31:00 PM,3:37:00 AM,10:31:00 PM,4:37:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,17,25193,12:00:00 AM,2824,y,y,11:35:00 PM,3:35:00 AM,10:35:00 PM,4:35:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,21,25193,12:00:00 AM,2824,y,y,11:37:00 PM,3:36:00 AM,10:37:00 PM,4:36:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,25,25194,12:00:00 AM,2825,y,y,11:37:00 PM,3:38:00 AM,10:37:00 PM,4:38:00 AM,8,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,29,25193,22369,2824,y,y,11:34:00 PM,3:42:00 AM,10:34:00 PM,4:42:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,3,25193,22369,2824,y,y,11:30:00 PM,3:48:00 AM,10:30:00 PM,4:48:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,7,25193,22369,2824,y,y,11:35:00 PM,3:56:00 AM,10:35:00 PM,4:56:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,11,25193,12:00:00 AM,2824,y,y,11:17:00 PM,4:04:00 AM,10:17:00 PM,5:04:00 AM,9,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,15,,,,x,x,11:09:00 PM,4:14:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,19,,,,x,x,11:00:00 PM,4:24:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,23,,,,x,x,10:49:00 PM,4:35:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,27,,,,x,x,10:39:00 PM,4:46:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,31,,,,x,x,10:27:00 PM,4:57:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,4,,,,x,x,10:16:00 PM,5:08:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,8,,,,x,x,10:04:00 PM,5:19:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,12,,,,x,x,9:51:00 PM,5:31:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:39:00 PM,5:42:00 AM,,,,63_NT_TibbittLk_SM13523
7698,Tibbitt Lake,NT,62.50721,-113.39783,63,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:26:00 PM,5:53:00 AM,,,,63_NT_TibbittLk_SM13523
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,1,35997,33554,2443,y,y,10:16:00 PM,5:45:00 AM,9:16:00 PM,6:45:00 AM,6,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,5,35996,33554,2442,y,y,10:20:00 PM,5:42:00 AM,9:20:00 PM,6:42:00 AM,6,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,2014,12:00:00 AM,9,35996,12:00:00 AM,2442,y,y,10:24:00 PM,5:40:00 AM,9:24:00 PM,6:40:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,13,35996,12:00:00 AM,2442,y,y,10:26:00 PM,5:39:00 AM,9:26:00 PM,6:39:00 AM,6,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,17,35994,12:00:00 AM,2440,y,y,10:29:00 PM,5:39:00 AM,9:29:00 PM,6:39:00 AM,8,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,21,35995,12:00:00 AM,2441,y,y,10:30:00 PM,5:39:00 AM,9:30:00 PM,6:39:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,6,25,35995,33554,2441,y,y,10:30:00 PM,5:41:00 AM,9:30:00 PM,6:41:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,29,35995,33554,2441,y,y,10:30:00 PM,5:43:00 AM,9:30:00 PM,6:43:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,3,35996,33554,2442,y,y,10:28:00 PM,5:46:00 AM,9:28:00 PM,6:46:00 AM,6,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,7,35996,33554,2442,y,y,10:26:00 PM,5:50:00 AM,9:26:00 PM,6:50:00 AM,6,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,11,35994,12:00:00 AM,2440,y,y,10:23:00 PM,5:54:00 AM,9:23:00 PM,6:54:00 AM,9,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,15,35996,12:00:00 AM,2442,y,y,10:19:00 PM,5:59:00 AM,9:19:00 PM,6:59:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,19,35996,12:00:00 AM,2442,y,y,10:15:00 PM,6:04:00 AM,9:15:00 PM,7:04:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,23,35996,12:00:00 AM,2442,y,y,10:09:00 PM,6:10:00 AM,9:09:00 PM,7:10:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,27,35995,33554,2441,n,y,10:04:00 PM,6:16:00 AM,9:04:00 PM,7:16:00 AM,7,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,31,,,,x,x,9:57:00 PM,6:22:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,4,,,,x,x,9:50:00 PM,6:29:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,8,,,,x,x,9:43:00 PM,6:35:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,12,,,,x,x,9:35:00 PM,6:42:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:27:00 PM,6:49:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7699,Musselwhite,ON,52.56195,-90.4287,52,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:19:00 PM,6:55:00 AM,,,,52_ON_MusselwhiteBurn_SM7699
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,1,,,,x,x,9:19:00 PM,5:30:00 AM,,,,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,5,,,,x,x,9:23:00 PM,5:28:00 AM,,,,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,9,37796,12:00:00 AM,4242,y,y,9:26:00 PM,5:27:00 AM,8:26:00 PM,6:27:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,13,37795,12:00:00 AM,4241,y,y,9:29:00 PM,5:26:00 AM,8:29:00 PM,6:26:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,17,37795,12:00:00 AM,4241,y,y,9:30:00 PM,5:26:00 AM,8:30:00 PM,6:26:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,21,37795,12:00:00 AM,4241,y,y,9:31:00 PM,5:27:00 AM,8:31:00 PM,6:27:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,25,37795,33554,4241,y,y,9:32:00 PM,5:28:00 AM,8:32:00 PM,6:28:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,29,37794,33554,4240,y,y,9:32:00 PM,5:30:00 AM,8:32:00 PM,6:30:00 AM,8,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,3,37795,33554,4241,y,y,9:31:00 PM,5:32:00 AM,8:31:00 PM,6:32:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,7,37795,33554,4241,y,y,9:29:00 PM,5:35:00 AM,8:29:00 PM,6:35:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,11,37795,12:00:00 AM,4241,y,y,9:27:00 PM,5:39:00 AM,8:27:00 PM,6:39:00 AM,8,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,15,37795,12:00:00 AM,4241,y,y,9:24:00 PM,5:43:00 AM,8:24:00 PM,6:43:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,19,37795,12:00:00 AM,4241,y,y,9:20:00 PM,5:48:00 AM,8:20:00 PM,6:48:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,23,37795,12:00:00 AM,4241,y,y,9:16:00 PM,5:52:00 AM,8:16:00 PM,6:52:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,27,37795,33554,4241,n,y,9:11:00 PM,5:57:00 AM,8:11:00 PM,6:57:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,31,37797,33554,4243,n,y,9:06:00 PM,6:02:00 AM,8:06:00 PM,7:02:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,4,37796,33554,4242,n,y,9:00:00 PM,6:08:00 AM,8:00:00 PM,7:08:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,8,37796,33554,4242,n,y,8:54:00 PM,6:13:00 AM,7:54:00 PM,7:13:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,12,37797,12:00:00 AM,4243,n,y,8:47:00 PM,6:19:00 AM,7:47:00 PM,7:19:00 AM,5,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,16,37796,33554,4242,n,y,8:40:00 PM,6:24:00 AM,7:40:00 PM,7:24:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,20,37796,33554,4242,n,y,8:33:00 PM,6:30:00 AM,7:33:00 PM,7:30:00 AM,6,48_ON_TimminsBurn_SM7720
