sm_id,location,year,month,day,PreSS,ms0,SS,c1,n1,a1,nightcalc,a2,n2,c2,endCivil2SRstart,ms8,EndSRdaystart,SStoSRend
7720,Timmins,2014,7,19,20:20:00,3600,21:20:00,2340,3120,4230,11280,4230,3120,2340,5:48:00,240,5:51:00,30900
7720,Timmins,2014,7,23,20:16:00,3600,21:16:00,2280,3030,3990,12600,3990,3030,2280,5:52:00,240,5:56:00,31440
7720,Timmins,2014,7,27,20:11:00,3600,21:11:00,2250,2940,3750,13920,3750,2940,2250,5:57:00,240,6:01:00,32040
7720,Timmins,2014,7,31,20:06:00,3600,21:06:00,2190,2850,3540,15240,3540,2850,2190,6:02:00,240,6:06:00,32640
7720,Timmins,2014,8,4,20:00:00,3600,21:00:00,2160,2790,3360,16440,3360,2790,2160,6:08:00,240,6:11:00,33300
7720,Timmins,2014,8,8,19:54:00,3600,20:54:00,2100,2700,3210,17760,3210,2700,2100,6:13:00,240,6:17:00,34020
7720,Timmins,2014,8,12,19:47:00,3600,20:47:00,2100,2640,3030,18960,3030,2640,2100,6:19:00,240,6:22:00,34740
7720,Timmins,2014,8,16,19:40:00,3600,20:40:00,2070,2550,2910,20220,2910,2550,2070,6:24:00,240,6:28:00,35520
7720,Timmins,2014,8,20,19:33:00,3600,20:33:00,2040,2490,2790,21360,2790,2490,2040,6:30:00,240,6:33:00,36240
13525,Timmins,2014,6,1,20:19:00,3600,21:19:00,2430,3300,4980,8280,4980,3300,2430,5:30:00,240,5:34:00,29940
13525,Timmins,2014,6,5,20:23:00,3600,21:23:00,2460,3360,5340,7020,5340,3360,2460,5:28:00,240,5:32:00,29580
13525,Timmins,2014,6,9,20:26:00,3600,21:26:00,2490,3420,5730,5820,5730,3420,2490,5:27:00,240,5:31:00,29340
13525,Timmins,2014,6,13,20:29:00,3600,21:29:00,2490,3480,6090,4740,6090,3480,2490,5:26:00,240,5:30:00,29100
13525,Timmins,2014,6,17,20:30:00,3600,21:30:00,2520,3480,6390,4020,6390,3480,2520,5:26:00,240,5:30:00,29040
13525,Timmins,2014,6,21,20:31:00,3600,21:31:00,2520,3540,6450,3780,6450,3540,2520,5:27:00,240,5:31:00,29040
13525,Timmins,2014,6,25,20:32:00,3600,21:32:00,2520,3480,6330,4140,6330,3480,2520,5:28:00,240,5:32:00,29040
13525,Timmins,2014,6,29,20:32:00,3600,21:32:00,2490,3450,6030,4980,6030,3450,2490,5:30:00,240,5:34:00,29160
13525,Timmins,2014,7,3,20:31:00,3600,21:31:00,2460,3420,5640,6060,5640,3420,2460,5:32:00,240,5:36:00,29340
13525,Timmins,2014,7,7,20:29:00,3600,21:29:00,2460,3360,5250,7260,5250,3360,2460,5:36:00,240,5:39:00,29640
13525,Timmins,2014,7,11,20:27:00,3600,21:27:00,2400,3300,4860,8640,4860,3300,2400,5:39:00,240,5:43:00,30000
13525,Timmins,2014,7,15,20:24:00,3600,21:24:00,2340,3210,4560,9960,4560,3210,2340,5:43:00,240,5:47:00,30420
13525,Timmins,2014,7,19,20:20:00,3600,21:20:00,2310,3120,4260,11280,4260,3120,2310,5:47:00,240,5:51:00,30900
13525,Timmins,2014,7,23,20:16:00,3600,21:16:00,2280,3030,3990,12600,3990,3030,2280,5:52:00,240,5:56:00,31440
13525,Timmins,2014,7,27,20:11:00,3600,21:11:00,2250,2940,3750,13920,3750,2940,2250,5:57:00,240,6:01:00,32040
13525,Timmins,2014,7,31,20:06:00,3600,21:06:00,2190,2850,3540,15240,3540,2850,2190,6:02:00,240,6:06:00,32640
13525,Timmins,2014,8,4,20:00:00,3600,21:00:00,2160,2790,3360,16440,3360,2790,2160,6:08:00,240,6:11:00,33300
13525,Timmins,2014,8,8,19:54:00,3600,20:54:00,2100,2700,3210,17760,3210,2700,2100,6:13:00,240,6:17:00,34020
13525,Timmins,2014,8,12,19:47:00,3600,20:47:00,2100,2640,3030,18960,3030,2640,2100,6:19:00,240,6:22:00,34740
13525,Timmins,2014,8,16,19:40:00,3600,20:40:00,2070,2520,2940,20220,2940,2520,2070,6:24:00,240,6:28:00,35520
13525,Timmins,2014,8,20,19:33:00,3600,20:33:00,2040,2490,2790,21360,2790,2490,2040,6:30:00,240,6:33:00,36240
12121,Wanless,2014,6,1,21:08:00,3600,22:08:00,3120,5400,4380,300,4380,5400,3120,5:18:00,300,5:23:00,26400
12121,Wanless,2014,6,5,21:13:00,3600,22:13:00,3180,5790,3690,300,3690,5790,3180,5:15:00,300,5:20:00,25920
12121,Wanless,2014,6,9,21:17:00,3600,22:17:00,3270,6180,3030,300,3030,6180,3270,5:13:00,300,5:18:00,25560
12121,Wanless,2014,6,13,21:20:00,3600,22:20:00,3300,6570,2460,300,2460,6570,3300,5:11:00,300,5:16:00,25260
12121,Wanless,2014,6,17,21:22:00,3600,22:22:00,3300,6870,2100,300,2100,6870,3300,5:11:00,300,5:16:00,25140
12121,Wanless,2014,6,21,21:23:00,3600,22:23:00,3360,6960,1950,300,1950,6960,3360,5:12:00,300,5:17:00,25140
12121,Wanless,2014,6,25,21:24:00,3600,22:24:00,3300,6810,2160,300,2160,6810,3300,5:13:00,300,5:18:00,25140
12121,Wanless,2014,6,29,21:23:00,3600,22:23:00,3300,6450,2640,300,2640,6450,3300,5:16:00,300,5:21:00,25380
12121,Wanless,2014,7,3,21:21:00,3600,22:21:00,3270,6060,3210,300,3210,6060,3270,5:19:00,300,5:24:00,25680
12121,Wanless,2014,7,7,21:19:00,3600,22:19:00,3180,5640,3900,300,3900,5640,3180,5:23:00,300,5:28:00,26040
12121,Wanless,2014,7,11,21:16:00,3600,22:16:00,3090,5280,4590,240,4590,5280,3090,5:28:00,240,5:32:00,26400
12121,Wanless,2014,7,15,21:11:00,3600,22:11:00,3030,4950,5280,300,5280,4950,3030,5:33:00,240,5:38:00,27060
12121,Wanless,2014,7,19,21:06:00,3600,22:06:00,2970,4590,6030,240,6030,4590,2970,5:39:00,240,5:43:00,27660
12121,Wanless,2014,7,23,21:01:00,3600,22:01:00,2880,4290,6750,240,6750,4290,2880,5:45:00,240,5:49:00,28320
12121,Wanless,2014,7,27,20:54:00,3600,21:54:00,2790,4050,7470,300,7470,4050,2790,5:51:00,240,5:56:00,29160
12121,Wanless,2014,7,31,20:47:00,3600,21:47:00,2730,3810,8190,240,8190,3810,2730,5:58:00,240,6:02:00,29940
12121,Wanless,2014,8,4,20:40:00,3600,21:40:00,2610,3660,6060,5880,6060,3660,2610,6:05:00,240,6:09:00,30780
12121,Wanless,2014,8,8,20:32:00,3600,21:32:00,2550,3450,5070,9300,5070,3450,2550,6:12:00,240,6:16:00,31680
12121,Wanless,2014,8,12,20:24:00,3600,21:24:00,2460,3330,4440,11880,4440,3330,2460,6:19:00,240,6:23:00,32580
12121,Wanless,2014,8,16,20:15:00,3600,21:15:00,2460,3150,4050,14040,4050,3150,2460,6:27:00,240,6:31:00,33600
12121,Wanless,2014,8,20,20:06:00,3600,21:06:00,2400,3030,3750,15960,3750,3030,2400,6:34:00,240,6:38:00,34560
12011,Washagami Lake,2014,6,1,20:09:00,3600,21:09:00,2310,3060,4110,11460,4110,3060,2310,5:33:00,240,5:36:00,30660
12011,Washagami Lake,2014,6,5,20:12:00,3600,21:12:00,2340,3090,4350,10560,4350,3090,2340,5:31:00,240,5:34:00,30360
12011,Washagami Lake,2014,6,9,20:15:00,3600,21:15:00,2340,3150,4500,9900,4500,3150,2340,5:29:00,240,5:33:00,30120
12011,Washagami Lake,2014,6,13,20:17:00,3600,21:17:00,2370,3210,4620,9300,4620,3210,2370,5:29:00,240,5:32:00,29940
12011,Washagami Lake,2014,6,17,20:19:00,3600,21:19:00,2370,3240,4710,8940,4710,3240,2370,5:28:00,240,5:32:00,29820
12011,Washagami Lake,2014,6,21,20:20:00,3600,21:20:00,2370,3210,4740,8940,4740,3210,2370,5:29:00,240,5:33:00,29820
12011,Washagami Lake,2014,6,25,20:21:00,3600,21:21:00,2370,3210,4680,9060,4680,3210,2370,5:31:00,240,5:34:00,29820
12011,Washagami Lake,2014,6,29,20:20:00,3600,21:20:00,2370,3180,4590,9480,4590,3180,2370,5:32:00,240,5:36:00,30000
12011,Washagami Lake,2014,7,3,20:19:00,3600,21:19:00,2340,3150,4470,10080,4470,3150,2340,5:35:00,240,5:39:00,30240
12011,Washagami Lake,2014,7,7,20:18:00,3600,21:18:00,2340,3060,4290,10860,4290,3060,2340,5:38:00,240,5:42:00,30480
12011,Washagami Lake,2014,7,11,20:16:00,3600,21:16:00,2280,3030,4110,11700,4110,3030,2280,5:41:00,240,5:45:00,30780
12011,Washagami Lake,2014,7,15,20:13:00,3600,21:13:00,2250,3000,3900,12660,3900,3000,2250,5:45:00,240,5:49:00,31200
12011,Washagami Lake,2014,7,19,20:10:00,3600,21:10:00,2220,2910,3720,13680,3720,2910,2220,5:49:00,240,5:53:00,31620
12011,Washagami Lake,2014,7,23,20:06:00,3600,21:06:00,2190,2850,3540,14700,3540,2850,2190,5:54:00,240,5:57:00,32100
12011,Washagami Lake,2014,7,27,20:01:00,3600,21:01:00,2130,2790,3360,15900,3360,2790,2130,5:58:00,240,6:02:00,32700
12011,Washagami Lake,2014,7,31,19:56:00,3600,20:56:00,2130,2700,3210,16980,3210,2700,2130,6:03:00,240,6:07:00,33300
12011,Washagami Lake,2014,8,4,19:51:00,3600,20:51:00,2070,2640,3060,18120,3060,2640,2070,6:08:00,240,6:12:00,33900
12011,Washagami Lake,2014,8,8,19:45:00,3600,20:45:00,2040,2550,2940,19260,2940,2550,2040,6:13:00,240,6:17:00,34560
12011,Washagami Lake,2014,8,12,19:39:00,3600,20:39:00,1980,2520,2850,20280,2850,2520,1980,6:18:00,240,6:22:00,35220
12011,Washagami Lake,2014,8,16,19:32:00,3600,20:32:00,1980,2460,2730,21360,2730,2460,1980,6:24:00,240,6:27:00,35940
12011,Washagami Lake,2014,8,20,19:25:00,3600,20:25:00,1980,2400,2610,22440,2610,2400,1980,6:29:00,240,6:32:00,36660
13482,Washagami Lake,2014,6,1,20:09:00,3600,21:09:00,2280,3060,4170,11400,4170,3060,2280,5:32:00,240,5:36:00,30660
13482,Washagami Lake,2014,6,5,20:12:00,3600,21:12:00,2310,3150,4320,10560,4320,3150,2310,5:30:00,240,5:34:00,30360
13482,Washagami Lake,2014,6,9,20:15:00,3600,21:15:00,2340,3180,4500,9840,4500,3180,2340,5:29:00,240,5:33:00,30120
13482,Washagami Lake,2014,6,13,20:17:00,3600,21:17:00,2370,3180,4650,9300,4650,3180,2370,5:28:00,240,5:32:00,29940
13482,Washagami Lake,2014,6,17,20:19:00,3600,21:19:00,2370,3240,4740,8880,4740,3240,2370,5:28:00,240,5:32:00,29820
13482,Washagami Lake,2014,6,21,20:20:00,3600,21:20:00,2370,3240,4740,8880,4740,3240,2370,5:29:00,240,5:33:00,29820
13482,Washagami Lake,2014,6,25,20:21:00,3600,21:21:00,2370,3240,4710,8940,4710,3240,2370,5:30:00,240,5:34:00,29820
13482,Washagami Lake,2014,6,29,20:20:00,3600,21:20:00,2370,3180,4620,9420,4620,3180,2370,5:32:00,240,5:36:00,30000
13482,Washagami Lake,2014,7,3,20:20:00,3600,21:20:00,2340,3150,4470,10020,4470,3150,2340,5:35:00,240,5:39:00,30180
13482,Washagami Lake,2014,7,7,20:18:00,3600,21:18:00,2340,3120,4290,10680,4290,3120,2340,5:38:00,240,5:41:00,30420
13482,Washagami Lake,2014,7,11,20:16:00,3600,21:16:00,2280,3060,4110,11640,4110,3060,2280,5:41:00,240,5:45:00,30780
13482,Washagami Lake,2014,7,15,20:13:00,3600,21:13:00,2280,2970,3900,12660,3900,2970,2280,5:45:00,240,5:49:00,31200
13482,Washagami Lake,2014,7,19,20:10:00,3600,21:10:00,2220,2910,3720,13680,3720,2910,2220,5:49:00,240,5:53:00,31620
13482,Washagami Lake,2014,7,23,20:06:00,3600,21:06:00,2160,2850,3540,14760,3540,2850,2160,5:53:00,240,5:57:00,32100
13482,Washagami Lake,2014,7,27,20:01:00,3600,21:01:00,2160,2790,3360,15840,3360,2790,2160,5:58:00,240,6:02:00,32700
13482,Washagami Lake,2014,7,31,19:56:00,3600,20:56:00,2130,2700,3240,16860,3240,2700,2130,6:03:00,240,6:06:00,33240
13482,Washagami Lake,2014,8,4,19:51:00,3600,20:51:00,2100,2610,3090,18000,3090,2610,2100,6:08:00,240,6:11:00,33840
13482,Washagami Lake,2014,8,8,19:45:00,3600,20:45:00,2040,2580,2970,19080,2970,2580,2040,6:13:00,240,6:16:00,34500
13482,Washagami Lake,2014,8,12,19:39:00,3600,20:39:00,1980,2520,2850,20280,2850,2520,1980,6:18:00,240,6:22:00,35220
13482,Washagami Lake,2014,8,16,19:32:00,3600,20:32:00,1980,2430,2760,21360,2760,2430,1980,6:23:00,240,6:27:00,35940
13482,Washagami Lake,2014,8,20,19:25:00,3600,20:25:00,1980,2400,2640,22380,2640,2400,1980,6:29:00,240,6:32:00,36660
