sm_id,location,year,month,day,boomevent_sec,boomTclass,SStoSRend,,intervals
7734,Gordon Creek,2014,7,15,29105.636,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29141.358,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29183.454,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29237.168,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29304.624,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29536.604,7.Naut2,29220,,2014-07-16 04:59:00 CDT--2014-07-16 05:14:00 CDT
7734,Gordon Creek,2014,7,15,29895.65,7.Naut2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30026.792,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30046.777,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30061.084,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30075.954,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30094.292,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30117.789,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,15,30145.188,8.Civil2,29220,,2014-07-16 05:14:00 CDT--2014-07-16 05:29:00 CDT
7734,Gordon Creek,2014,7,19,4570.162,2.Civil1,29760,,2014-07-19 22:10:00 CDT--2014-07-19 22:25:00 CDT
7734,Gordon Creek,2014,7,19,28632.225,7.Naut2,29760,,2014-07-20 04:40:00 CDT--2014-07-20 04:55:00 CDT
7734,Gordon Creek,2014,7,19,28667.731,7.Naut2,29760,,2014-07-20 04:40:00 CDT--2014-07-20 04:55:00 CDT
7734,Gordon Creek,2014,7,19,28701.486,7.Naut2,29760,,2014-07-20 04:40:00 CDT--2014-07-20 04:55:00 CDT
7734,Gordon Creek,2014,7,19,28764.85,7.Naut2,29760,,2014-07-20 04:40:00 CDT--2014-07-20 04:55:00 CDT
7734,Gordon Creek,2014,7,19,28819.196,7.Naut2,29760,,2014-07-20 04:55:00 CDT--2014-07-20 05:10:00 CDT
7734,Gordon Creek,2014,7,19,28858.89,7.Naut2,29760,,2014-07-20 04:55:00 CDT--2014-07-20 05:10:00 CDT
7734,Gordon Creek,2014,7,19,28894.916,7.Naut2,29760,,2014-07-20 04:55:00 CDT--2014-07-20 05:10:00 CDT
7734,Gordon Creek,2014,7,19,30820.665,8.Civil2,29760,,2014-07-20 05:25:00 CDT--2014-07-20 05:40:00 CDT
7734,Gordon Creek,2014,7,23,2344.066,1.PreSS,30360,,2014-07-23 21:20:00 CDT--2014-07-23 21:35:00 CDT
7734,Gordon Creek,2014,7,23,4747.509,2.Civil1,30360,,2014-07-23 22:05:00 CDT--2014-07-23 22:20:00 CDT
7734,Gordon Creek,2014,7,23,4794.009,2.Civil1,30360,,2014-07-23 22:05:00 CDT--2014-07-23 22:20:00 CDT
7734,Gordon Creek,2014,7,23,4801.899,2.Civil1,30360,,2014-07-23 22:05:00 CDT--2014-07-23 22:20:00 CDT
7734,Gordon Creek,2014,7,23,4872.269,2.Civil1,30360,,2014-07-23 22:05:00 CDT--2014-07-23 22:20:00 CDT
7734,Gordon Creek,2014,7,23,4922.671,2.Civil1,30360,,2014-07-23 22:05:00 CDT--2014-07-23 22:20:00 CDT
7734,Gordon Creek,2014,7,23,31360.405,8.Civil2,30360,,2014-07-24 05:20:00 CDT--2014-07-24 05:35:00 CDT
7734,Gordon Creek,2014,7,23,31394.723,8.Civil2,30360,,2014-07-24 05:20:00 CDT--2014-07-24 05:35:00 CDT
7734,Gordon Creek,2014,7,23,31436.584,8.Civil2,30360,,2014-07-24 05:20:00 CDT--2014-07-24 05:35:00 CDT
7734,Gordon Creek,2014,7,23,31474.214,8.Civil2,30360,,2014-07-24 05:20:00 CDT--2014-07-24 05:35:00 CDT
7755,Gordon Creek,2014,6,17,971.272,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1231.973,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1242.247,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1331.727,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1389.147,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1554.906,1.PreSS,27600,,2014-06-17 21:22:00 CDT--2014-06-17 21:37:00 CDT
7755,Gordon Creek,2014,6,17,1909.184,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,1946.445,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,1992.29,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,2261.9,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,2558.952,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,2677.435,1.PreSS,27600,,2014-06-17 21:37:00 CDT--2014-06-17 21:52:00 CDT
7755,Gordon Creek,2014,6,17,2750.332,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,2921.683,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3199.097,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3229.595,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3230.506,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3257.753,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3316.929,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3439.834,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3483.143,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3510.845,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3548.497,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3555.26,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3593.497,1.PreSS,27600,,2014-06-17 21:52:00 CDT--2014-06-17 22:07:00 CDT
7755,Gordon Creek,2014,6,17,3807.572,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,3836.705,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,4226.683,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,4341.394,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,4392.312,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,4464.234,2.Civil1,27600,,2014-06-17 22:07:00 CDT--2014-06-17 22:22:00 CDT
7755,Gordon Creek,2014,6,17,4501.04,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,4538.432,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,4574.718,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,4631.944,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,4650.217,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,4739.501,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,5376.98,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,5399.22,2.Civil1,27600,,2014-06-17 22:22:00 CDT--2014-06-17 22:37:00 CDT
7755,Gordon Creek,2014,6,17,5682.681,2.Civil1,27600,,2014-06-17 22:37:00 CDT--2014-06-17 22:52:00 CDT
7755,Gordon Creek,2014,6,17,5718.902,2.Civil1,27600,,2014-06-17 22:37:00 CDT--2014-06-17 22:52:00 CDT
7755,Gordon Creek,2014,6,17,5749.075,2.Civil1,27600,,2014-06-17 22:37:00 CDT--2014-06-17 22:52:00 CDT
7755,Gordon Creek,2014,6,17,5777.428,2.Civil1,27600,,2014-06-17 22:37:00 CDT--2014-06-17 22:52:00 CDT
7755,Gordon Creek,2014,6,17,6511.604,3.Naut1,27600,,2014-06-17 22:52:00 CDT--2014-06-17 23:07:00 CDT
7755,Gordon Creek,2014,6,17,6538.786,3.Naut1,27600,,2014-06-17 22:52:00 CDT--2014-06-17 23:07:00 CDT
7755,Gordon Creek,2014,6,17,7209.169,3.Naut1,27600,,2014-06-17 23:07:00 CDT--2014-06-17 23:22:00 CDT
7755,Gordon Creek,2014,6,17,7235.831,3.Naut1,27600,,2014-06-17 23:07:00 CDT--2014-06-17 23:22:00 CDT
7755,Gordon Creek,2014,6,17,7317.247,3.Naut1,27600,,2014-06-17 23:07:00 CDT--2014-06-17 23:22:00 CDT
7755,Gordon Creek,2014,6,17,7944.256,3.Naut1,27600,,2014-06-17 23:07:00 CDT--2014-06-17 23:22:00 CDT
7755,Gordon Creek,2014,6,17,8002.782,3.Naut1,27600,,2014-06-17 23:07:00 CDT--2014-06-17 23:22:00 CDT
7755,Gordon Creek,2014,6,17,18783.013,6.Astro2,27600,,2014-06-18 02:07:00 CDT--2014-06-18 02:22:00 CDT
7755,Gordon Creek,2014,6,17,18806.228,6.Astro2,27600,,2014-06-18 02:07:00 CDT--2014-06-18 02:22:00 CDT
7755,Gordon Creek,2014,6,17,25316.272,7.Naut2,27600,,2014-06-18 04:07:00 CDT--2014-06-18 04:22:00 CDT
7755,Gordon Creek,2014,6,17,26122.37,7.Naut2,27600,,2014-06-18 04:22:00 CDT--2014-06-18 04:37:00 CDT
7755,Gordon Creek,2014,6,17,26154.949,7.Naut2,27600,,2014-06-18 04:22:00 CDT--2014-06-18 04:37:00 CDT
7755,Gordon Creek,2014,6,21,94.751,1.PreSS,27600,,2014-06-21 21:08:00 CDT--2014-06-21 21:23:00 CDT
7755,Gordon Creek,2014,6,21,1575.451,1.PreSS,27600,,2014-06-21 21:23:00 CDT--2014-06-21 21:38:00 CDT
7755,Gordon Creek,2014,6,21,1623.355,1.PreSS,27600,,2014-06-21 21:23:00 CDT--2014-06-21 21:38:00 CDT
7755,Gordon Creek,2014,6,21,1652.038,1.PreSS,27600,,2014-06-21 21:23:00 CDT--2014-06-21 21:38:00 CDT
7755,Gordon Creek,2014,6,21,1703.35,1.PreSS,27600,,2014-06-21 21:23:00 CDT--2014-06-21 21:38:00 CDT
7755,Gordon Creek,2014,6,21,1730.272,1.PreSS,27600,,2014-06-21 21:23:00 CDT--2014-06-21 21:38:00 CDT
7755,Gordon Creek,2014,6,21,1926.286,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,1935,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,1991.948,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,2442.139,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,2467.89,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,2604.832,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,2681.376,1.PreSS,27600,,2014-06-21 21:38:00 CDT--2014-06-21 21:53:00 CDT
7755,Gordon Creek,2014,6,21,2720.896,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2725.188,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2769.694,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2808.494,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2851.656,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2874.442,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2903.315,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2913.72,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2925.451,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2942.879,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2949.555,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2964.858,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,2989.032,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3012.225,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3080.488,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3433.604,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3477.893,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3481.535,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3497.792,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3513.009,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3524.306,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3559.985,1.PreSS,27600,,2014-06-21 21:53:00 CDT--2014-06-21 22:08:00 CDT
7755,Gordon Creek,2014,6,21,3662.306,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3674.445,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3682.925,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3752.532,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3829.509,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3960.165,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3982.925,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,3993.763,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4019.67,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4082.341,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4124.896,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4135.647,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4199.402,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4245.165,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4252.751,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4284.078,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4330.968,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4334.87,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4377.832,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4396.63,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4469.228,2.Civil1,27600,,2014-06-21 22:08:00 CDT--2014-06-21 22:23:00 CDT
7755,Gordon Creek,2014,6,21,4525.743,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4567.04,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4754.879,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4812.936,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4851.39,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4882.717,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4890.867,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4895.159,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4939.144,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4963.379,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,4999.691,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5046.798,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5083.5,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5156.098,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5178.945,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5181.763,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5231.038,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5273.896,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5307.303,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5312.853,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5315.931,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5351.263,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5364.338,2.Civil1,27600,,2014-06-21 22:23:00 CDT--2014-06-21 22:38:00 CDT
7755,Gordon Creek,2014,6,21,5404.569,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5448.685,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5452.327,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5494.318,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5559.936,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5576.913,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5593.517,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5718.945,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5724.538,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5974.249,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,5974.249,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,6024.564,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,6245.983,2.Civil1,27600,,2014-06-21 22:38:00 CDT--2014-06-21 22:53:00 CDT
7755,Gordon Creek,2014,6,21,6309.737,2.Civil1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6336.468,2.Civil1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6358.101,2.Civil1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6420.468,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6427.708,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6436.621,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6436.621,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6513.858,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6530.159,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6566.124,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,6615.225,3.Naut1,27600,,2014-06-21 22:53:00 CDT--2014-06-21 23:08:00 CDT
7755,Gordon Creek,2014,6,21,21702.121,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21747.104,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21779.428,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21845.913,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21887.254,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21940.04,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21956.688,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21960.459,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21990.399,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,21994.951,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,22043.012,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,22094.194,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,22104.381,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
7755,Gordon Creek,2014,6,21,22120.899,6.Astro2,27600,,2014-06-22 03:08:00 CDT--2014-06-22 03:23:00 CDT
