"","X","model","formula","p.Int.","SEp.Int.","p.julian2Xlat.s.","SEp.julian2Xlat.s.","p.julianXlat.s.","SEp.julianXlat.s.","p.latitude.","SEp.latitude.","p.ordinal.s.","SEp.ordinal.s.","p.ordinal.s2.","SEp.ordinal.s2.","p.temp.s.","SEp.temp.s.","p.tsss.s.","SEp.tsss.s.","p.tsss.s2.","SEp.tsss.s2.","p.tsss2Xlat.s.","SEp.tsss2Xlat.s.","p.tsssXlat.s.","SEp.tsssXlat.s.","psi.Int.","SEpsi.Int.","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt","samplenum","duration","X.Error.in.as.ms....data.frame.......n..no.method.or.default.for.coercing..try.error..to..data.frame..n."
"49",3,"TSSS.linear","~tsss.s ~ 1",-1.53559099830383,0.217790610248867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441690084196721,0.203357993481859,NA,NA,NA,NA,NA,NA,0.447149962841583,0.475612520134725,0,6.97949569964503,100.054774566684,3,23,206.109549133367,0,0.279017691701074,NA,0.279017691701074,16,960,NA
"50",2,"Latitude","~latitude ~ 1",-1.19692066477303,0.248661104278302,NA,NA,NA,NA,0.417575703548796,0.247818230514137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529668775448072,0.456929892683509,0,6.34071910553417,82.6489952493431,3,23,171.297990498686,0,0.144785587125518,NA,0.144785587125518,16,1020,NA
"51",2,"Latitude","~latitude ~ 1",-1.85895086432485,0.247901503908514,NA,NA,NA,NA,0.489181438561382,0.203493961132008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08640811097611,0.70015681606302,0,19.491746181902,100.504304763683,3,23,207.008609527365,0,0.249192513647065,NA,0.249192513647065,16,1080,NA
"52",2,"Latitude","~latitude ~ 1",-1.19656989159755,0.209774344927537,NA,NA,NA,NA,0.748886153285964,0.189991423377645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385642911951408,0.445308755418608,0,6.60959266621466,96.8838243408208,3,23,199.767648681642,0,0.222665309082723,NA,0.222665309082723,16,1140,NA
"53",13,"TSSS.JulianXlat.linear","~tsss.s + tsss.s2 + latitude + tsssXlat.s + tsss2Xlat.s + ordinal.s + julianXlat.s ~ 1",-0.728279175580245,0.1808756723163,NA,NA,5.46609994086877,2.9473632665624,-3.77860603604621,2.4778399143615,-4.37088423310728,2.31738250205163,NA,NA,NA,NA,3.82194073452709,5.30383487319805,-4.87754965899495,5.69030607481068,6.2896857665511,5.50850520093965,-5.17267783586722,5.12944929649346,0.289145775376454,0.427231414231345,0,16822.6685323392,118.179107755781,9,23,254.358215511561,0,0.25028568543535,NA,0.25028568543535,16,3600,NA
"54",1,"Null","~1 ~ 1",-1.71315456533885,0.325638242501874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.828772979943287,0.516457493222311,0,2.84114720638212,52.552696695682,2,23,109.105393391364,0,0.15654490782203,NA,0.15654490782203,16,60,NA
"55",13,"TSSS.JulianXlat.linear","~latitude + ordinal.s + julianXlat.s ~ 1",-1.36775697587356,0.248041907266261,NA,NA,7.37360566385029,3.15347043348593,-5.82813689692534,2.68896492774392,-5.31952448709246,2.5075675982617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0694238259108749,0.460875535206495,0,1382.98168462299,87.2275831938349,5,23,184.45516638767,0,0.280855835139693,NA,0.280855835139693,16,1200,NA
"56",15,"Temperature","~tsss.s + temp.s ~ 1",-2.19410944044409,0.433715768945331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460196311497583,0.323718138323602,-0.533694365282974,0.333571283843868,NA,NA,NA,NA,NA,NA,-0.458699962295237,0.551005664952409,0,5.99073921079126,49.2608453282642,4,23,106.521690656528,0,0.184392385070864,NA,0.184392385070864,16,120,NA
"57",15,"Temperature","~temp.s ~ 1",-1.82426321953697,0.353471300317825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542361592717408,0.335052584513832,NA,NA,NA,NA,NA,NA,NA,NA,-0.631377559722898,0.496997146357686,0,2.73092606258159,50.3358980924107,3,23,106.671796184821,0,0.237840456889044,NA,0.237840456889044,16,180,NA
"58",13,"TSSS.JulianXlat.linear","~tsss.s + latitude + tsssXlat.s + ordinal.s + julianXlat.s ~ 1",-2.74773880220916,0.565640120022462,NA,NA,11.177593443916,5.31841582504926,-8.3219242188232,4.4842134292332,-8.67254463448216,4.25264813320526,NA,NA,NA,NA,7.58182891798035,5.06501555675311,NA,NA,NA,NA,-8.11062215420686,4.83338143338151,-0.150780721466068,0.753234713994871,0,3120.46222347786,48.9930159003755,7,23,111.986031800751,0,0.467768168240117,NA,0.467768168240117,16,240,NA
