"","sm_id","intervalsP","numdetect"
"7204",8245,"2014-06-01 23:35:00 CDT--2014-06-01 23:45:00 CDT",0
"7205",8245,"2014-06-01 23:45:00 CDT--2014-06-01 23:55:00 CDT",0
"7206",8245,"2014-06-01 23:55:00 CDT--2014-06-02 00:05:00 CDT",0
"7207",8245,"2014-06-02 00:05:00 CDT--2014-06-02 00:15:00 CDT",0
"7208",8245,"2014-06-02 00:15:00 CDT--2014-06-02 00:25:00 CDT",9
"7209",8245,"2014-06-02 00:25:00 CDT--2014-06-02 00:35:00 CDT",0
"7210",8245,"2014-06-02 00:35:00 CDT--2014-06-02 00:45:00 CDT",0
"7211",8245,"2014-06-02 00:45:00 CDT--2014-06-02 00:55:00 CDT",0
"7212",8245,"2014-06-02 00:55:00 CDT--2014-06-02 01:05:00 CDT",0
"7213",8245,"2014-06-02 01:05:00 CDT--2014-06-02 01:15:00 CDT",0
"7214",8245,"2014-06-02 01:15:00 CDT--2014-06-02 01:25:00 CDT",0
"7215",8245,"2014-06-02 01:25:00 CDT--2014-06-02 01:35:00 CDT",0
"7216",8245,"2014-06-02 01:35:00 CDT--2014-06-02 01:45:00 CDT",0
"7217",8245,"2014-06-02 01:45:00 CDT--2014-06-02 01:55:00 CDT",0
"7218",8245,"2014-06-02 01:55:00 CDT--2014-06-02 02:05:00 CDT",0
"7219",8245,"2014-06-02 02:05:00 CDT--2014-06-02 02:15:00 CDT",0
"7220",8245,"2014-06-02 02:15:00 CDT--2014-06-02 02:25:00 CDT",0
"7221",8245,"2014-06-02 02:25:00 CDT--2014-06-02 02:35:00 CDT",0
"7222",8245,"2014-06-02 02:35:00 CDT--2014-06-02 02:45:00 CDT",0
"7223",8245,"2014-06-02 02:45:00 CDT--2014-06-02 02:55:00 CDT",0
"7224",8245,"2014-06-02 02:55:00 CDT--2014-06-02 03:05:00 CDT",0
"7225",8245,"2014-06-02 03:05:00 CDT--2014-06-02 03:15:00 CDT",0
"7226",8245,"2014-06-02 03:15:00 CDT--2014-06-02 03:25:00 CDT",0
"7227",8245,"2014-06-02 03:25:00 CDT--2014-06-02 03:35:00 CDT",0
"7228",8245,"2014-06-02 03:35:00 CDT--2014-06-02 03:45:00 CDT",0
"7229",8245,"2014-06-02 03:45:00 CDT--2014-06-02 03:55:00 CDT",0
"7230",8245,"2014-06-02 03:55:00 CDT--2014-06-02 04:05:00 CDT",0
"7231",8245,"2014-06-02 04:05:00 CDT--2014-06-02 04:15:00 CDT",7
"7232",8245,"2014-06-02 04:15:00 CDT--2014-06-02 04:25:00 CDT",0
"7233",8245,"2014-06-02 04:25:00 CDT--2014-06-02 04:35:00 CDT",0
"7234",8245,"2014-06-02 04:35:00 CDT--2014-06-02 04:45:00 CDT",0
"7235",8245,"2014-06-02 04:45:00 CDT--2014-06-02 04:55:00 CDT",0
"7236",8245,"2014-06-02 04:55:00 CDT--2014-06-02 05:05:00 CDT",10
"7237",8245,"2014-06-02 05:05:00 CDT--2014-06-02 05:15:00 CDT",0
"7238",8245,"2014-06-02 05:15:00 CDT--2014-06-02 05:25:00 CDT",0
"7239",8245,"2014-06-02 05:25:00 CDT--2014-06-02 05:35:00 CDT",0
"7240",8245,"2014-06-02 05:35:00 CDT--2014-06-02 05:45:00 CDT",0
"7241",8245,"2014-06-02 05:45:00 CDT--2014-06-02 05:55:00 CDT",0
"7242",8245,"2014-06-02 05:55:00 CDT--2014-06-02 06:05:00 CDT",0
"7243",8245,"2014-06-02 06:05:00 CDT--2014-06-02 06:15:00 CDT",0
"7244",8245,"2014-06-05 21:40:00 CDT--2014-06-05 21:50:00 CDT",0
"7245",8245,"2014-06-05 21:50:00 CDT--2014-06-05 22:00:00 CDT",0
"7246",8245,"2014-06-05 22:00:00 CDT--2014-06-05 22:10:00 CDT",0
"7247",8245,"2014-06-05 22:10:00 CDT--2014-06-05 22:20:00 CDT",0
"7248",8245,"2014-06-05 22:20:00 CDT--2014-06-05 22:30:00 CDT",0
"7249",8245,"2014-06-05 22:30:00 CDT--2014-06-05 22:40:00 CDT",0
"7250",8245,"2014-06-05 22:40:00 CDT--2014-06-05 22:50:00 CDT",0
"7251",8245,"2014-06-05 22:50:00 CDT--2014-06-05 23:00:00 CDT",0
"7252",8245,"2014-06-05 23:00:00 CDT--2014-06-05 23:10:00 CDT",0
"7253",8245,"2014-06-05 23:10:00 CDT--2014-06-05 23:20:00 CDT",0
"7254",8245,"2014-06-05 23:20:00 CDT--2014-06-05 23:30:00 CDT",0
"7255",8245,"2014-06-05 23:30:00 CDT--2014-06-05 23:40:00 CDT",0
"7256",8245,"2014-06-05 23:40:00 CDT--2014-06-05 23:50:00 CDT",0
"7257",8245,"2014-06-05 23:50:00 CDT--2014-06-06 00:00:00 CDT",0
"7258",8245,"2014-06-06 00:00:00 CDT--2014-06-06 00:10:00 CDT",0
"7259",8245,"2014-06-06 00:10:00 CDT--2014-06-06 00:20:00 CDT",0
"7260",8245,"2014-06-06 00:20:00 CDT--2014-06-06 00:30:00 CDT",0
"7261",8245,"2014-06-06 00:30:00 CDT--2014-06-06 00:40:00 CDT",0
"7262",8245,"2014-06-06 00:40:00 CDT--2014-06-06 00:50:00 CDT",0
"7263",8245,"2014-06-06 00:50:00 CDT--2014-06-06 01:00:00 CDT",0
"7264",8245,"2014-06-06 01:00:00 CDT--2014-06-06 01:10:00 CDT",0
"7265",8245,"2014-06-06 01:10:00 CDT--2014-06-06 01:20:00 CDT",0
"7266",8245,"2014-06-06 01:20:00 CDT--2014-06-06 01:30:00 CDT",0
"7267",8245,"2014-06-06 01:30:00 CDT--2014-06-06 01:40:00 CDT",0
"7268",8245,"2014-06-06 01:40:00 CDT--2014-06-06 01:50:00 CDT",0
"7269",8245,"2014-06-06 01:50:00 CDT--2014-06-06 02:00:00 CDT",0
"7270",8245,"2014-06-06 02:00:00 CDT--2014-06-06 02:10:00 CDT",0
"7271",8245,"2014-06-06 02:10:00 CDT--2014-06-06 02:20:00 CDT",0
"7272",8245,"2014-06-06 02:20:00 CDT--2014-06-06 02:30:00 CDT",0
"7273",8245,"2014-06-06 02:30:00 CDT--2014-06-06 02:40:00 CDT",0
"7274",8245,"2014-06-06 02:40:00 CDT--2014-06-06 02:50:00 CDT",0
"7275",8245,"2014-06-06 02:50:00 CDT--2014-06-06 03:00:00 CDT",0
"7276",8245,"2014-06-06 03:00:00 CDT--2014-06-06 03:10:00 CDT",0
"7277",8245,"2014-06-06 03:10:00 CDT--2014-06-06 03:20:00 CDT",0
"7278",8245,"2014-06-06 03:20:00 CDT--2014-06-06 03:30:00 CDT",0
"7279",8245,"2014-06-06 03:30:00 CDT--2014-06-06 03:40:00 CDT",0
"7280",8245,"2014-06-06 03:40:00 CDT--2014-06-06 03:50:00 CDT",0
"7281",8245,"2014-06-06 03:50:00 CDT--2014-06-06 04:00:00 CDT",0
"7282",8245,"2014-06-06 04:00:00 CDT--2014-06-06 04:10:00 CDT",0
"7283",8245,"2014-06-06 04:10:00 CDT--2014-06-06 04:20:00 CDT",0
"7284",8245,"2014-06-06 04:20:00 CDT--2014-06-06 04:30:00 CDT",0
"7285",8245,"2014-06-06 04:30:00 CDT--2014-06-06 04:40:00 CDT",0
"7286",8245,"2014-06-06 04:40:00 CDT--2014-06-06 04:50:00 CDT",0
"7287",8245,"2014-06-06 04:50:00 CDT--2014-06-06 05:00:00 CDT",0
"7288",8245,"2014-06-06 05:00:00 CDT--2014-06-06 05:10:00 CDT",0
"7289",8245,"2014-06-06 05:10:00 CDT--2014-06-06 05:20:00 CDT",0
"7290",8245,"2014-06-06 05:20:00 CDT--2014-06-06 05:30:00 CDT",0
"7291",8245,"2014-06-06 05:30:00 CDT--2014-06-06 05:40:00 CDT",0
"7292",8245,"2014-06-06 05:40:00 CDT--2014-06-06 05:50:00 CDT",0
"7293",8245,"2014-06-06 05:50:00 CDT--2014-06-06 06:00:00 CDT",0
"7294",8245,"2014-06-06 06:00:00 CDT--2014-06-06 06:10:00 CDT",0
"7295",8245,"2014-06-09 21:45:00 CDT--2014-06-09 21:55:00 CDT",0
"7296",8245,"2014-06-09 21:55:00 CDT--2014-06-09 22:05:00 CDT",0
"7297",8245,"2014-06-09 22:05:00 CDT--2014-06-09 22:15:00 CDT",0
"7298",8245,"2014-06-09 22:15:00 CDT--2014-06-09 22:25:00 CDT",0
"7299",8245,"2014-06-09 22:25:00 CDT--2014-06-09 22:35:00 CDT",0
"7300",8245,"2014-06-09 22:35:00 CDT--2014-06-09 22:45:00 CDT",0
"7301",8245,"2014-06-09 22:45:00 CDT--2014-06-09 22:55:00 CDT",0
"7302",8245,"2014-06-09 22:55:00 CDT--2014-06-09 23:05:00 CDT",0
"7303",8245,"2014-06-09 23:05:00 CDT--2014-06-09 23:15:00 CDT",0
"7304",8245,"2014-06-09 23:15:00 CDT--2014-06-09 23:25:00 CDT",0
"7305",8245,"2014-06-09 23:25:00 CDT--2014-06-09 23:35:00 CDT",0
"7306",8245,"2014-06-09 23:35:00 CDT--2014-06-09 23:45:00 CDT",0
"7307",8245,"2014-06-09 23:45:00 CDT--2014-06-09 23:55:00 CDT",0
"7308",8245,"2014-06-09 23:55:00 CDT--2014-06-10 00:05:00 CDT",0
"7309",8245,"2014-06-10 00:05:00 CDT--2014-06-10 00:15:00 CDT",9
"7310",8245,"2014-06-10 00:15:00 CDT--2014-06-10 00:25:00 CDT",0
"7311",8245,"2014-06-10 00:25:00 CDT--2014-06-10 00:35:00 CDT",0
"7312",8245,"2014-06-10 00:35:00 CDT--2014-06-10 00:45:00 CDT",0
"7313",8245,"2014-06-10 00:45:00 CDT--2014-06-10 00:55:00 CDT",0
"7314",8245,"2014-06-10 00:55:00 CDT--2014-06-10 01:05:00 CDT",0
"7315",8245,"2014-06-10 01:05:00 CDT--2014-06-10 01:15:00 CDT",0
"7316",8245,"2014-06-10 01:15:00 CDT--2014-06-10 01:25:00 CDT",0
"7317",8245,"2014-06-10 01:25:00 CDT--2014-06-10 01:35:00 CDT",0
"7318",8245,"2014-06-10 01:35:00 CDT--2014-06-10 01:45:00 CDT",0
"7319",8245,"2014-06-10 01:45:00 CDT--2014-06-10 01:55:00 CDT",0
"7320",8245,"2014-06-10 01:55:00 CDT--2014-06-10 02:05:00 CDT",0
"7321",8245,"2014-06-10 02:05:00 CDT--2014-06-10 02:15:00 CDT",0
"7322",8245,"2014-06-10 02:15:00 CDT--2014-06-10 02:25:00 CDT",0
"7323",8245,"2014-06-10 02:25:00 CDT--2014-06-10 02:35:00 CDT",0
"7324",8245,"2014-06-10 02:35:00 CDT--2014-06-10 02:45:00 CDT",0
"7325",8245,"2014-06-10 02:45:00 CDT--2014-06-10 02:55:00 CDT",0
"7326",8245,"2014-06-10 02:55:00 CDT--2014-06-10 03:05:00 CDT",0
"7327",8245,"2014-06-10 03:05:00 CDT--2014-06-10 03:15:00 CDT",0
"7328",8245,"2014-06-10 03:15:00 CDT--2014-06-10 03:25:00 CDT",0
"7329",8245,"2014-06-10 03:25:00 CDT--2014-06-10 03:35:00 CDT",0
"7330",8245,"2014-06-10 03:35:00 CDT--2014-06-10 03:45:00 CDT",0
"7331",8245,"2014-06-10 03:45:00 CDT--2014-06-10 03:55:00 CDT",0
"7332",8245,"2014-06-10 03:55:00 CDT--2014-06-10 04:05:00 CDT",0
"7333",8245,"2014-06-10 04:05:00 CDT--2014-06-10 04:15:00 CDT",0
"7334",8245,"2014-06-10 04:15:00 CDT--2014-06-10 04:25:00 CDT",0
"7335",8245,"2014-06-10 04:25:00 CDT--2014-06-10 04:35:00 CDT",0
"7336",8245,"2014-06-10 04:35:00 CDT--2014-06-10 04:45:00 CDT",0
"7337",8245,"2014-06-10 04:45:00 CDT--2014-06-10 04:55:00 CDT",0
"7338",8245,"2014-06-10 04:55:00 CDT--2014-06-10 05:05:00 CDT",0
"7339",8245,"2014-06-10 05:05:00 CDT--2014-06-10 05:15:00 CDT",0
"7340",8245,"2014-06-10 05:15:00 CDT--2014-06-10 05:25:00 CDT",0
"7341",8245,"2014-06-10 05:25:00 CDT--2014-06-10 05:35:00 CDT",0
"7342",8245,"2014-06-10 05:35:00 CDT--2014-06-10 05:45:00 CDT",0
"7343",8245,"2014-06-10 05:45:00 CDT--2014-06-10 05:55:00 CDT",0
"7344",8245,"2014-06-10 05:55:00 CDT--2014-06-10 06:05:00 CDT",0
"7345",8245,"2014-06-13 21:48:00 CDT--2014-06-13 21:58:00 CDT",0
"7346",8245,"2014-06-13 21:58:00 CDT--2014-06-13 22:08:00 CDT",0
"7347",8245,"2014-06-13 22:08:00 CDT--2014-06-13 22:18:00 CDT",0
"7348",8245,"2014-06-13 22:18:00 CDT--2014-06-13 22:28:00 CDT",0
"7349",8245,"2014-06-13 22:28:00 CDT--2014-06-13 22:38:00 CDT",0
"7350",8245,"2014-06-13 22:38:00 CDT--2014-06-13 22:48:00 CDT",0
"7351",8245,"2014-06-13 22:48:00 CDT--2014-06-13 22:58:00 CDT",0
"7352",8245,"2014-06-13 22:58:00 CDT--2014-06-13 23:08:00 CDT",0
"7353",8245,"2014-06-13 23:08:00 CDT--2014-06-13 23:18:00 CDT",0
"7354",8245,"2014-06-13 23:18:00 CDT--2014-06-13 23:28:00 CDT",0
"7355",8245,"2014-06-13 23:28:00 CDT--2014-06-13 23:38:00 CDT",0
"7356",8245,"2014-06-13 23:38:00 CDT--2014-06-13 23:48:00 CDT",0
"7357",8245,"2014-06-13 23:48:00 CDT--2014-06-13 23:58:00 CDT",0
"7358",8245,"2014-06-13 23:58:00 CDT--2014-06-14 00:08:00 CDT",0
"7359",8245,"2014-06-14 00:08:00 CDT--2014-06-14 00:18:00 CDT",0
"7360",8245,"2014-06-14 00:18:00 CDT--2014-06-14 00:28:00 CDT",0
"7361",8245,"2014-06-14 00:28:00 CDT--2014-06-14 00:38:00 CDT",0
"7362",8245,"2014-06-14 00:38:00 CDT--2014-06-14 00:48:00 CDT",0
"7363",8245,"2014-06-14 00:48:00 CDT--2014-06-14 00:58:00 CDT",0
"7364",8245,"2014-06-14 00:58:00 CDT--2014-06-14 01:08:00 CDT",0
"7365",8245,"2014-06-14 01:08:00 CDT--2014-06-14 01:18:00 CDT",0
"7366",8245,"2014-06-14 01:18:00 CDT--2014-06-14 01:28:00 CDT",0
"7367",8245,"2014-06-14 01:28:00 CDT--2014-06-14 01:38:00 CDT",0
"7368",8245,"2014-06-14 01:38:00 CDT--2014-06-14 01:48:00 CDT",0
"7369",8245,"2014-06-14 01:48:00 CDT--2014-06-14 01:58:00 CDT",0
"7370",8245,"2014-06-14 01:58:00 CDT--2014-06-14 02:08:00 CDT",0
"7371",8245,"2014-06-14 02:08:00 CDT--2014-06-14 02:18:00 CDT",0
"7372",8245,"2014-06-14 02:18:00 CDT--2014-06-14 02:28:00 CDT",0
"7373",8245,"2014-06-14 02:28:00 CDT--2014-06-14 02:38:00 CDT",0
"7374",8245,"2014-06-14 02:38:00 CDT--2014-06-14 02:48:00 CDT",0
"7375",8245,"2014-06-14 02:48:00 CDT--2014-06-14 02:58:00 CDT",0
"7376",8245,"2014-06-14 02:58:00 CDT--2014-06-14 03:08:00 CDT",0
"7377",8245,"2014-06-14 03:08:00 CDT--2014-06-14 03:18:00 CDT",0
"7378",8245,"2014-06-14 03:18:00 CDT--2014-06-14 03:28:00 CDT",0
"7379",8245,"2014-06-14 03:28:00 CDT--2014-06-14 03:38:00 CDT",0
"7380",8245,"2014-06-14 03:38:00 CDT--2014-06-14 03:48:00 CDT",0
"7381",8245,"2014-06-14 03:48:00 CDT--2014-06-14 03:58:00 CDT",0
"7382",8245,"2014-06-14 03:58:00 CDT--2014-06-14 04:08:00 CDT",11
"7383",8245,"2014-06-14 04:08:00 CDT--2014-06-14 04:18:00 CDT",126
"7384",8245,"2014-06-14 04:18:00 CDT--2014-06-14 04:28:00 CDT",7
"7385",8245,"2014-06-14 04:28:00 CDT--2014-06-14 04:38:00 CDT",0
"7386",8245,"2014-06-14 04:38:00 CDT--2014-06-14 04:48:00 CDT",0
"7387",8245,"2014-06-14 04:48:00 CDT--2014-06-14 04:58:00 CDT",0
"7388",8245,"2014-06-14 04:58:00 CDT--2014-06-14 05:08:00 CDT",0
"7389",8245,"2014-06-14 05:08:00 CDT--2014-06-14 05:18:00 CDT",0
"7390",8245,"2014-06-14 05:18:00 CDT--2014-06-14 05:28:00 CDT",0
"7391",8245,"2014-06-14 05:28:00 CDT--2014-06-14 05:38:00 CDT",0
"7392",8245,"2014-06-14 05:38:00 CDT--2014-06-14 05:48:00 CDT",0
"7393",8245,"2014-06-14 05:48:00 CDT--2014-06-14 05:58:00 CDT",0
"7394",8245,"2014-06-14 05:58:00 CDT--2014-06-14 06:08:00 CDT",0
"7395",8245,"2014-06-17 21:50:00 CDT--2014-06-17 22:00:00 CDT",0
"7396",8245,"2014-06-17 22:00:00 CDT--2014-06-17 22:10:00 CDT",0
"7397",8245,"2014-06-17 22:10:00 CDT--2014-06-17 22:20:00 CDT",0
"7398",8245,"2014-06-17 22:20:00 CDT--2014-06-17 22:30:00 CDT",0
"7399",8245,"2014-06-17 22:30:00 CDT--2014-06-17 22:40:00 CDT",0
"7400",8245,"2014-06-17 22:40:00 CDT--2014-06-17 22:50:00 CDT",0
"7401",8245,"2014-06-17 22:50:00 CDT--2014-06-17 23:00:00 CDT",0
"7402",8245,"2014-06-17 23:00:00 CDT--2014-06-17 23:10:00 CDT",0
"7403",8245,"2014-06-17 23:10:00 CDT--2014-06-17 23:20:00 CDT",0
"7404",8245,"2014-06-17 23:20:00 CDT--2014-06-17 23:30:00 CDT",0
"7405",8245,"2014-06-17 23:30:00 CDT--2014-06-17 23:40:00 CDT",0
"7406",8245,"2014-06-17 23:40:00 CDT--2014-06-17 23:50:00 CDT",0
"7407",8245,"2014-06-17 23:50:00 CDT--2014-06-18 00:00:00 CDT",0
"7408",8245,"2014-06-18 00:00:00 CDT--2014-06-18 00:10:00 CDT",5
"7409",8245,"2014-06-18 00:10:00 CDT--2014-06-18 00:20:00 CDT",3
"7410",8245,"2014-06-18 00:20:00 CDT--2014-06-18 00:30:00 CDT",1
"7411",8245,"2014-06-18 00:30:00 CDT--2014-06-18 00:40:00 CDT",20
"7412",8245,"2014-06-18 00:40:00 CDT--2014-06-18 00:50:00 CDT",25
"7413",8245,"2014-06-18 00:50:00 CDT--2014-06-18 01:00:00 CDT",0
"7414",8245,"2014-06-18 01:00:00 CDT--2014-06-18 01:10:00 CDT",0
"7415",8245,"2014-06-18 01:10:00 CDT--2014-06-18 01:20:00 CDT",8
"7416",8245,"2014-06-18 01:20:00 CDT--2014-06-18 01:30:00 CDT",0
"7417",8245,"2014-06-18 01:30:00 CDT--2014-06-18 01:40:00 CDT",0
"7418",8245,"2014-06-18 01:40:00 CDT--2014-06-18 01:50:00 CDT",0
"7419",8245,"2014-06-18 01:50:00 CDT--2014-06-18 02:00:00 CDT",0
"7420",8245,"2014-06-18 02:00:00 CDT--2014-06-18 02:10:00 CDT",0
"7421",8245,"2014-06-18 02:10:00 CDT--2014-06-18 02:20:00 CDT",0
"7422",8245,"2014-06-18 02:20:00 CDT--2014-06-18 02:30:00 CDT",0
"7423",8245,"2014-06-18 02:30:00 CDT--2014-06-18 02:40:00 CDT",0
"7424",8245,"2014-06-18 02:40:00 CDT--2014-06-18 02:50:00 CDT",0
"7425",8245,"2014-06-18 02:50:00 CDT--2014-06-18 03:00:00 CDT",0
"7426",8245,"2014-06-18 03:00:00 CDT--2014-06-18 03:10:00 CDT",0
"7427",8245,"2014-06-18 03:10:00 CDT--2014-06-18 03:20:00 CDT",0
"7428",8245,"2014-06-18 03:20:00 CDT--2014-06-18 03:30:00 CDT",0
"7429",8245,"2014-06-18 03:30:00 CDT--2014-06-18 03:40:00 CDT",0
"7430",8245,"2014-06-18 03:40:00 CDT--2014-06-18 03:50:00 CDT",0
"7431",8245,"2014-06-18 03:50:00 CDT--2014-06-18 04:00:00 CDT",0
"7432",8245,"2014-06-18 04:00:00 CDT--2014-06-18 04:10:00 CDT",0
"7433",8245,"2014-06-18 04:10:00 CDT--2014-06-18 04:20:00 CDT",18
"7434",8245,"2014-06-18 04:20:00 CDT--2014-06-18 04:30:00 CDT",0
"7435",8245,"2014-06-18 04:30:00 CDT--2014-06-18 04:40:00 CDT",16
"7436",8245,"2014-06-18 04:40:00 CDT--2014-06-18 04:50:00 CDT",0
"7437",8245,"2014-06-18 04:50:00 CDT--2014-06-18 05:00:00 CDT",0
"7438",8245,"2014-06-18 05:00:00 CDT--2014-06-18 05:10:00 CDT",0
"7439",8245,"2014-06-18 05:10:00 CDT--2014-06-18 05:20:00 CDT",0
"7440",8245,"2014-06-18 05:20:00 CDT--2014-06-18 05:30:00 CDT",14
"7441",8245,"2014-06-18 05:30:00 CDT--2014-06-18 05:40:00 CDT",0
"7442",8245,"2014-06-18 05:40:00 CDT--2014-06-18 05:50:00 CDT",0
"7443",8245,"2014-06-18 05:50:00 CDT--2014-06-18 06:00:00 CDT",0
"7444",8245,"2014-06-21 21:52:00 CDT--2014-06-21 22:02:00 CDT",0
"7445",8245,"2014-06-21 22:02:00 CDT--2014-06-21 22:12:00 CDT",0
"7446",8245,"2014-06-21 22:12:00 CDT--2014-06-21 22:22:00 CDT",0
"7447",8245,"2014-06-21 22:22:00 CDT--2014-06-21 22:32:00 CDT",0
"7448",8245,"2014-06-21 22:32:00 CDT--2014-06-21 22:42:00 CDT",0
"7449",8245,"2014-06-21 22:42:00 CDT--2014-06-21 22:52:00 CDT",0
"7450",8245,"2014-06-21 22:52:00 CDT--2014-06-21 23:02:00 CDT",0
"7451",8245,"2014-06-21 23:02:00 CDT--2014-06-21 23:12:00 CDT",0
"7452",8245,"2014-06-21 23:12:00 CDT--2014-06-21 23:22:00 CDT",0
"7453",8245,"2014-06-21 23:22:00 CDT--2014-06-21 23:32:00 CDT",0
"7454",8245,"2014-06-21 23:32:00 CDT--2014-06-21 23:42:00 CDT",0
"7455",8245,"2014-06-21 23:42:00 CDT--2014-06-21 23:52:00 CDT",0
"7456",8245,"2014-06-21 23:52:00 CDT--2014-06-22 00:02:00 CDT",21
"7457",8245,"2014-06-22 00:02:00 CDT--2014-06-22 00:12:00 CDT",0
"7458",8245,"2014-06-22 00:12:00 CDT--2014-06-22 00:22:00 CDT",0
"7459",8245,"2014-06-22 00:22:00 CDT--2014-06-22 00:32:00 CDT",0
"7460",8245,"2014-06-22 00:32:00 CDT--2014-06-22 00:42:00 CDT",0
"7461",8245,"2014-06-22 00:42:00 CDT--2014-06-22 00:52:00 CDT",0
"7462",8245,"2014-06-22 00:52:00 CDT--2014-06-22 01:02:00 CDT",0
"7463",8245,"2014-06-22 01:02:00 CDT--2014-06-22 01:12:00 CDT",0
"7464",8245,"2014-06-22 01:12:00 CDT--2014-06-22 01:22:00 CDT",0
"7465",8245,"2014-06-22 01:22:00 CDT--2014-06-22 01:32:00 CDT",0
"7466",8245,"2014-06-22 01:32:00 CDT--2014-06-22 01:42:00 CDT",0
"7467",8245,"2014-06-22 01:42:00 CDT--2014-06-22 01:52:00 CDT",0
"7468",8245,"2014-06-22 01:52:00 CDT--2014-06-22 02:02:00 CDT",0
"7469",8245,"2014-06-22 02:02:00 CDT--2014-06-22 02:12:00 CDT",0
"7470",8245,"2014-06-22 02:12:00 CDT--2014-06-22 02:22:00 CDT",0
"7471",8245,"2014-06-22 02:22:00 CDT--2014-06-22 02:32:00 CDT",0
"7472",8245,"2014-06-22 02:32:00 CDT--2014-06-22 02:42:00 CDT",0
"7473",8245,"2014-06-22 02:42:00 CDT--2014-06-22 02:52:00 CDT",0
"7474",8245,"2014-06-22 02:52:00 CDT--2014-06-22 03:02:00 CDT",0
"7475",8245,"2014-06-22 03:02:00 CDT--2014-06-22 03:12:00 CDT",0
"7476",8245,"2014-06-22 03:12:00 CDT--2014-06-22 03:22:00 CDT",0
"7477",8245,"2014-06-22 03:22:00 CDT--2014-06-22 03:32:00 CDT",0
"7478",8245,"2014-06-22 03:32:00 CDT--2014-06-22 03:42:00 CDT",0
"7479",8245,"2014-06-22 03:42:00 CDT--2014-06-22 03:52:00 CDT",0
"7480",8245,"2014-06-22 03:52:00 CDT--2014-06-22 04:02:00 CDT",0
"7481",8245,"2014-06-22 04:02:00 CDT--2014-06-22 04:12:00 CDT",11
"7482",8245,"2014-06-22 04:12:00 CDT--2014-06-22 04:22:00 CDT",0
"7483",8245,"2014-06-22 04:22:00 CDT--2014-06-22 04:32:00 CDT",0
"7484",8245,"2014-06-22 04:32:00 CDT--2014-06-22 04:42:00 CDT",4
"7485",8245,"2014-06-22 04:42:00 CDT--2014-06-22 04:52:00 CDT",0
"7486",8245,"2014-06-22 04:52:00 CDT--2014-06-22 05:02:00 CDT",0
"7487",8245,"2014-06-22 05:02:00 CDT--2014-06-22 05:12:00 CDT",18
"7488",8245,"2014-06-22 05:12:00 CDT--2014-06-22 05:22:00 CDT",26
"7489",8245,"2014-06-22 05:22:00 CDT--2014-06-22 05:32:00 CDT",0
"7490",8245,"2014-06-22 05:32:00 CDT--2014-06-22 05:42:00 CDT",0
"7491",8245,"2014-06-22 05:42:00 CDT--2014-06-22 05:52:00 CDT",0
"7492",8245,"2014-06-22 05:52:00 CDT--2014-06-22 06:02:00 CDT",0
"7493",8245,"2014-06-25 21:52:00 CDT--2014-06-25 22:02:00 CDT",0
"7494",8245,"2014-06-25 22:02:00 CDT--2014-06-25 22:12:00 CDT",0
"7495",8245,"2014-06-25 22:12:00 CDT--2014-06-25 22:22:00 CDT",0
"7496",8245,"2014-06-25 22:22:00 CDT--2014-06-25 22:32:00 CDT",0
"7497",8245,"2014-06-25 22:32:00 CDT--2014-06-25 22:42:00 CDT",0
"7498",8245,"2014-06-25 22:42:00 CDT--2014-06-25 22:52:00 CDT",0
"7499",8245,"2014-06-25 22:52:00 CDT--2014-06-25 23:02:00 CDT",0
"7500",8245,"2014-06-25 23:02:00 CDT--2014-06-25 23:12:00 CDT",0
"7501",8245,"2014-06-25 23:12:00 CDT--2014-06-25 23:22:00 CDT",0
"7502",8245,"2014-06-25 23:22:00 CDT--2014-06-25 23:32:00 CDT",0
"7503",8245,"2014-06-25 23:32:00 CDT--2014-06-25 23:42:00 CDT",0
"7504",8245,"2014-06-25 23:42:00 CDT--2014-06-25 23:52:00 CDT",0
"7505",8245,"2014-06-25 23:52:00 CDT--2014-06-26 00:02:00 CDT",0
"7506",8245,"2014-06-26 00:02:00 CDT--2014-06-26 00:12:00 CDT",0
"7507",8245,"2014-06-26 00:12:00 CDT--2014-06-26 00:22:00 CDT",0
"7508",8245,"2014-06-26 00:22:00 CDT--2014-06-26 00:32:00 CDT",0
"7509",8245,"2014-06-26 00:32:00 CDT--2014-06-26 00:42:00 CDT",61
"7510",8245,"2014-06-26 00:42:00 CDT--2014-06-26 00:52:00 CDT",0
"7511",8245,"2014-06-26 00:52:00 CDT--2014-06-26 01:02:00 CDT",0
"7512",8245,"2014-06-26 01:02:00 CDT--2014-06-26 01:12:00 CDT",0
"7513",8245,"2014-06-26 01:12:00 CDT--2014-06-26 01:22:00 CDT",0
"7514",8245,"2014-06-26 01:22:00 CDT--2014-06-26 01:32:00 CDT",0
"7515",8245,"2014-06-26 01:32:00 CDT--2014-06-26 01:42:00 CDT",0
"7516",8245,"2014-06-26 01:42:00 CDT--2014-06-26 01:52:00 CDT",0
"7517",8245,"2014-06-26 01:52:00 CDT--2014-06-26 02:02:00 CDT",0
"7518",8245,"2014-06-26 02:02:00 CDT--2014-06-26 02:12:00 CDT",0
"7519",8245,"2014-06-26 02:12:00 CDT--2014-06-26 02:22:00 CDT",0
"7520",8245,"2014-06-26 02:22:00 CDT--2014-06-26 02:32:00 CDT",0
