"","sm_id","location","year","month","day","PreSS","ms0","SS","c1","n1","a1","nightcalc","a2","n2","c2","endCivil2SRstart","ms8","EndSRdaystart","SStoSRend","date","startime","starttime.posix","endtime.posix","fullrec.interval","fullrec.duration","fullrec.seconds","sample_id","duration_new","start_time_new","end_time_new","segment_id"
"2437",9990,"PANPa",2014,"06","05","21:29:00",3600,"22:29:00",4890,5250,4530,300,4530,5250,4890,"6:38:00",300,"6:43:00",29940,2014-06-05,"2014-06-05 21:29:00",2014-06-05 21:29:00,2014-06-06 07:48:00,2014-06-05 21:29:00 CDT--2014-06-06 07:48:00 CDT,37140s (~10.32 hours),37140,"9990 2014-06-05",1140,2014-06-06 07:29:00,2014-06-06 07:48:00,11
"2438",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-09 21:32:00,2014-06-09 22:32:00,1
"2439",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-09 22:32:00,2014-06-09 23:32:00,2
"2440",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-09 23:32:00,2014-06-10 00:32:00,3
"2441",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 00:32:00,2014-06-10 01:32:00,4
"2442",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 01:32:00,2014-06-10 02:32:00,5
"2443",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 02:32:00,2014-06-10 03:32:00,6
"2444",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 03:32:00,2014-06-10 04:32:00,7
"2445",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 04:32:00,2014-06-10 05:32:00,8
"2446",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 05:32:00,2014-06-10 06:32:00,9
"2447",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",3600,2014-06-10 06:32:00,2014-06-10 07:32:00,10
"2448",9990,"PANPa",2014,"06","09","21:32:00",3600,"22:32:00",4950,5520,4050,300,4050,5520,4950,"6:36:00",300,"6:41:00",29640,2014-06-09,"2014-06-09 21:32:00",2014-06-09 21:32:00,2014-06-10 07:46:00,2014-06-09 21:32:00 CDT--2014-06-10 07:46:00 CDT,36840s (~10.23 hours),36840,"9990 2014-06-09",840,2014-06-10 07:32:00,2014-06-10 07:46:00,11
"2449",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-13 21:35:00,2014-06-13 22:35:00,1
"2450",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-13 22:35:00,2014-06-13 23:35:00,2
"2451",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-13 23:35:00,2014-06-14 00:35:00,3
"2452",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 00:35:00,2014-06-14 01:35:00,4
"2453",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 01:35:00,2014-06-14 02:35:00,5
"2454",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 02:35:00,2014-06-14 03:35:00,6
"2455",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 03:35:00,2014-06-14 04:35:00,7
"2456",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 04:35:00,2014-06-14 05:35:00,8
"2457",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 05:35:00,2014-06-14 06:35:00,9
"2458",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",3600,2014-06-14 06:35:00,2014-06-14 07:35:00,10
"2459",9990,"PANPa",2014,"06","13","21:35:00",3600,"22:35:00",4980,5790,3630,300,3630,5790,4980,"6:35:00",300,"6:40:00",29400,2014-06-13,"2014-06-13 21:35:00",2014-06-13 21:35:00,2014-06-14 07:45:00,2014-06-13 21:35:00 CDT--2014-06-14 07:45:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-13",600,2014-06-14 07:35:00,2014-06-14 07:45:00,11
"2460",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-17 21:38:00,2014-06-17 22:38:00,1
"2461",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-17 22:38:00,2014-06-17 23:38:00,2
"2462",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-17 23:38:00,2014-06-18 00:38:00,3
"2463",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 00:38:00,2014-06-18 01:38:00,4
"2464",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 01:38:00,2014-06-18 02:38:00,5
"2465",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 02:38:00,2014-06-18 03:38:00,6
"2466",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 03:38:00,2014-06-18 04:38:00,7
"2467",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 04:38:00,2014-06-18 05:38:00,8
"2468",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 05:38:00,2014-06-18 06:38:00,9
"2469",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",3600,2014-06-18 06:38:00,2014-06-18 07:38:00,10
"2470",9990,"PANPa",2014,"06","17","21:38:00",3600,"22:38:00",4980,5910,3390,300,3390,5910,4980,"6:34:00",300,"6:39:00",29160,2014-06-17,"2014-06-17 21:38:00",2014-06-17 21:38:00,2014-06-18 07:44:00,2014-06-17 21:38:00 CDT--2014-06-18 07:44:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-17",360,2014-06-18 07:38:00,2014-06-18 07:44:00,11
"2471",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-21 21:39:00,2014-06-21 22:39:00,1
"2472",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-21 22:39:00,2014-06-21 23:39:00,2
"2473",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-21 23:39:00,2014-06-22 00:39:00,3
"2474",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 00:39:00,2014-06-22 01:39:00,4
"2475",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 01:39:00,2014-06-22 02:39:00,5
"2476",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 02:39:00,2014-06-22 03:39:00,6
"2477",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 03:39:00,2014-06-22 04:39:00,7
"2478",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 04:39:00,2014-06-22 05:39:00,8
"2479",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 05:39:00,2014-06-22 06:39:00,9
"2480",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",3600,2014-06-22 06:39:00,2014-06-22 07:39:00,10
"2481",9990,"PANPa",2014,"06","21","21:39:00",3600,"22:39:00",4980,6000,3300,300,3300,6000,4980,"6:35:00",300,"6:40:00",29160,2014-06-21,"2014-06-21 21:39:00",2014-06-21 21:39:00,2014-06-22 07:45:00,2014-06-21 21:39:00 CDT--2014-06-22 07:45:00 CDT,36360s (~10.1 hours),36360,"9990 2014-06-21",360,2014-06-22 07:39:00,2014-06-22 07:45:00,11
"2482",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-25 21:39:00,2014-06-25 22:39:00,1
"2483",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-25 22:39:00,2014-06-25 23:39:00,2
"2484",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-25 23:39:00,2014-06-26 00:39:00,3
"2485",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 00:39:00,2014-06-26 01:39:00,4
"2486",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 01:39:00,2014-06-26 02:39:00,5
"2487",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 02:39:00,2014-06-26 03:39:00,6
"2488",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 03:39:00,2014-06-26 04:39:00,7
"2489",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 04:39:00,2014-06-26 05:39:00,8
"2490",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 05:39:00,2014-06-26 06:39:00,9
"2491",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",3600,2014-06-26 06:39:00,2014-06-26 07:39:00,10
"2492",9990,"PANPa",2014,"06","25","21:39:00",3600,"22:39:00",5010,5880,3450,240,3450,5880,5010,"6:37:00",300,"6:41:00",29220,2014-06-25,"2014-06-25 21:39:00",2014-06-25 21:39:00,2014-06-26 07:46:00,2014-06-25 21:39:00 CDT--2014-06-26 07:46:00 CDT,36420s (~10.12 hours),36420,"9990 2014-06-25",420,2014-06-26 07:39:00,2014-06-26 07:46:00,11
"2493",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-29 21:39:00,2014-06-29 22:39:00,1
"2494",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-29 22:39:00,2014-06-29 23:39:00,2
"2495",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-29 23:39:00,2014-06-30 00:39:00,3
"2496",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-30 00:39:00,2014-06-30 01:39:00,4
"2497",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-30 01:39:00,2014-06-30 02:39:00,5
"2498",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-30 02:39:00,2014-06-30 03:39:00,6
"2499",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-30 03:39:00,2014-06-30 04:39:00,7
"2500",9990,"PANPa",2014,"06","29","21:39:00",3600,"22:39:00",4950,5700,3750,300,3750,5700,4950,"6:39:00",300,"6:44:00",29400,2014-06-29,"2014-06-29 21:39:00",2014-06-29 21:39:00,2014-06-30 07:49:00,2014-06-29 21:39:00 CDT--2014-06-30 07:49:00 CDT,36600s (~10.17 hours),36600,"9990 2014-06-29",3600,2014-06-30 04:39:00,2014-06-30 05:39:00,8
