"","X","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"137","psi(Int)",1.32790357721708,1.32640625002096,1.03242421685909,1.03092299949798,1.3298354398121,1.68307452834737,1.34302615500879,0.775471263174319,1.69254205483958,1.33341294041018,1.32640625002367,1.32790357721056,1.03179214222369,1.32850167781766,1.03179214221995,1.03395576727803,1.32389043865448,1.03286869330445,1.32445101648621,1.03115069157319,1.33210704921942,1.32584669875273,1.32354540733111,1.03092299949282,0.774184010160925,1.32417219268361,0.776310212004867,1.04089461596199,1.03950486418124,1.03461398503365,1.03533563655162,1.04247606266438,1.32790357722444,1.68866506314625,1.333412940398,1.03395576821642,1.32983543981441,1.03629311346887,0.777437882628814,1.0382731880741,1.03115069156899,1.03533563655264,1.32790357722026,1.03201137451262,1.03629311346853,1.32640625002955,1.04425693932209,1.69254205484051,1.33210704921912,1.68552574069221,1.68703060264361,1.03018757515667,1.03533563655537,0.774588204247301,1.03533563654829,1.03179214222104,1.32790357722314,1.32983543981333,1.0362931134711,1.32850167781102,1.03179214222208,1.03242421686129,0.774846500122939,1.03336900923641,1.03719930746939,0.778138224430061,1.32389043865675,1.33341294040263,1.03336900924085,1.03018757015191,1.03092299949662,1.34302615500872,1.32354540732512,1.32327908727909,1.70264123032987,1.32790357721817,1.69967100775265,1.04089461595885,1.33341294040946,1.03055860353682,1.03336900923952,1.03286869253271,1.33860478800778,1.34852863869846,0.778138224434461,1.03719930746439,1.03533563656144,1.03533563655149,1.03072785890001,1.03461398503334,1.03092299950272,1.68866506314544,0.774184010164141,1.68084416718618,1.03179214221835,1.03115069156829,1.04247606266821,1.03142611316822,1.03533563655048,1.03179214221931,18,10
"138","p(Int)",-0.0558765936203105,-0.00198554564277943,0.0556428024571814,0.199911566524142,-0.110010100220281,-0.0777919946327234,-0.330448835343573,0.0600737156815086,-0.231148993058569,-0.191614772872091,-0.00198554564318683,-0.0558765936215834,0.113217942069392,-0.082872664268668,0.113217942069274,-0.0308173455550357,0.159325301635797,0.0268425714546836,0.105567271335001,0.170969224428587,-0.164214282440679,0.0249141094383211,0.186366685128378,0.199911566524399,0.215519946905272,0.132605653532807,-0.00197249636822204,-0.234870526822827,-0.205374313165823,-0.0597067423733522,-0.0886602370760362,-0.264524901455256,-0.0558765936197097,-0.179687165249432,-0.191614772871961,-0.0308173458202707,-0.110010100224004,-0.117642327063319,-0.0641577210152182,-0.176016193786659,0.170969224429712,-0.0886602370760369,-0.055876593620966,0.0844399070328208,-0.117642327063639,-0.00198554564279539,-0.294369504837296,-0.231148993058691,-0.164214282441157,-0.128595551077645,-0.154094708126329,0.345916019933482,-0.088660237078862,0.153196640686661,-0.0886602370760271,0.113217942068393,-0.0558765936210804,-0.110010100227245,-0.117642327063425,-0.0828726642682427,0.113217942069518,0.0556428024573802,0.122118906440939,-0.00197040692321482,-0.1467796359839,-0.0953421058795337,0.159325301636043,-0.191614772871526,-0.00197040692356722,0.345916043399817,0.199911566524361,-0.330448835343431,0.18636668512835,0.213436275340344,-0.335841781833843,-0.0558765936210933,-0.309439028546546,-0.23487052682294,-0.191614772871834,0.258006686250041,-0.00197040692341528,0.026842571404166,-0.274470300061712,-0.387262733250312,-0.0953421058790323,-0.146779635983309,-0.0886602370796528,-0.0886602370759015,0.228916086695736,-0.0597067423736331,0.199911566525015,-0.179687165247483,0.215519946905029,-0.0271641717734821,0.113217942068888,0.170969224428503,-0.264524901454269,0.142077787885907,-0.0886602370757582,0.113217942069928,18,10
"139","psi(Int)",1.03124012364081,1.03009170274771,1.03177495075414,1.0312401236363,1.03340978097207,1.67707723794158,1.03340978096747,1.32385042283091,1.33062689233008,1.03039630296242,1.03055270598532,1.32960978288907,1.03099960406686,1.03080621560673,1.03009170275088,1.33180547770928,1.03521451854449,1.32298202299631,1.67803673109095,1.32522455616038,1.32609363376188,1.70452439544099,1.32790670812187,1.32684805059834,1.03687260139157,1.32522455616081,1.03080621561312,1.32416909083594,0.773647590756758,1.03392323295476,1.32416909082775,1.32729285568799,1.0314809017593,0.773234910549214,1.03177495075815,1.03340978096275,1.03055270598029,1.32870529124499,1.68814510212166,1.68988426462532,1.33062689232479,1.03521451854148,1.03124012191921,0.775147849783864,1.0317749507544,1.03599624767412,1.32481453571896,1.03055270598349,1.03208291089163,1.32371665331658,1.03340978096633,1.03080621560529,1.03099960407419,1.03009170274275,1.0320829108894,1.03124012191901,1.03208291089221,1.32960978289215,1.03340978096409,1.32960978288674,1.03027664722709,1.03080239226034,1.03017473472235,1.03080239225827,1.32323398212749,1.32309808413917,1.32522455615191,1.03002050054713,1.32609363376029,1.32609363375128,1.03521451853919,1.32416909083384,1.03208291089249,1.32870529124412,1.32729285569341,1.03302946483667,1.03687260139018,1.32283182821411,1.32481453571967,1.32729285570145,1.03452607615468,1.32235500883186,1.32298202298754,1.68233608777661,1.03340978097272,1.32609363375758,1.32416909083087,1.32385042283848,1.03302946483245,1.33062689232827,1.03340978096254,1.0345260764916,1.03244851824272,0.773305364285118,1.32870529124725,1.03099960407192,1.32463209674453,1.3260936337568,1.03521451854339,1.03148090142024,18,11
"140","p(Int)",0.0251149388849933,0.234558992457867,-0.0270943373251684,0.0251149388850816,-0.131885978401154,-0.000990151270856758,-0.131885978400974,0.0111674188037792,-0.259236227163291,0.155724583761475,0.12953867357472,-0.234300815401532,0.0512006378242708,0.103368194946637,0.234558992457041,-0.284294367423216,-0.211205238682265,0.084258919874457,-0.0469127244444068,-0.0863989352168999,-0.110950436810789,-0.470463498213481,-0.184670137060038,-0.135244637149165,-0.264578196979874,-0.086398935210171,0.103368194945936,-0.0131369066174355,0.210241372800168,-0.158248931417352,-0.0131369066170334,-0.159964831527765,-0.000980306566624351,0.499593389061527,-0.0270943373216575,-0.131885978400761,0.129538673573333,-0.209452853321823,-0.301644940907033,-0.325329928322463,-0.259236227164919,-0.211205238682091,0.0251149391255941,-0.043174169384971,-0.0270943373287911,-0.237837563248438,-0.0618866613075636,0.129538673573778,-0.0532273765128017,0.0355495337068714,-0.131885978401126,0.103368194945541,0.051200637821559,0.234558992457882,-0.0532273765180374,0.0251149391264132,-0.0532273765140511,-0.234300815402908,-0.131885978401732,-0.234300815402951,0.181943990538115,0.0773020796022065,0.208221378291744,0.077302079603832,0.0598247139306353,0.10869677493855,-0.0863989352242468,0.260972285537516,-0.110950436806123,-0.110950436798135,-0.211205238680894,-0.0131369066180216,-0.0532273765164914,-0.209452853323038,-0.159964831527286,-0.105573656392393,-0.264578196980033,0.157437232360516,-0.0618866613031037,-0.159964831527404,-0.184680499099818,0.231056267503673,0.0842589198713797,-0.184621902279413,-0.13188597840113,-0.110950436803799,-0.01313690661708,0.0111674188033522,-0.105573656392725,-0.259236227163016,-0.13188597840249,-0.184680499219184,-0.0794054577511969,0.411194852288114,-0.209452853322713,0.051200637818863,-0.0375471876142813,-0.110950436800374,-0.211205238681993,-0.000980306518244863,18,11
"141","psi(Int)",1.3246295373875,1.03054525943621,1.68284888552638,1.32467891030565,1.03155077973727,1.32333686163908,1.3289990029474,1.32642831025581,1.03000762859938,1.32542569342649,1.03207019723026,1.03043106562842,1.03101996965755,1.32329827194614,1.03030178615025,1.32588908661289,1.03054525943393,0.773701790939999,1.32242180426582,1.03054525942526,1.03043106562877,1.32370997172799,1.32588908661918,1.32642831026931,1.68116644462931,1.03012924501316,0.773541528572428,1.32503380608184,1.03012924501003,1.03101996965163,1.32462953738976,1.0298223813428,1.32329827194801,1.32234910215921,1.03030178614891,0.773856118223681,1.67845155489261,1.32828144843273,1.67603075144418,1.02985678658755,1.030431065624,1.32215969371639,1.0314596843367,1.03012924501289,1.03070041312747,1.03043106562283,1.03030178614424,1.32462953738625,1.03070041312907,1.02989650017501,1.67860890039331,1.32899900295091,1.03020106455906,1.32329827194604,1.03054525943474,1.32234910215884,1.02985678659057,1.32242180427102,1.03035636733763,1.0305452594334,1.03084062913595,1.323031607042,1.03101996965124,1.69504669999605,1.32370997176252,1.32269998974216,1.32333686164416,1.32333686163587,1.03155077974328,1.03030178614526,1.03030178614557,1.03020106455978,1.03000762861164,1.32899900295538,1.32327347528048,1.03054525942594,0.773400814509844,1.03030178614941,1.67974040098421,1.03043106562355,1.32828144843937,1.03043106562328,1.32467891030621,1.68662575922361,1.32290931332639,1.32329827194496,1.03155077974042,1.32370997176407,1.32272401428625,1.03070041313231,1.67824244094252,1.03054525943001,1.03054525942717,1.68044611149174,1.03176372542618,1.32542569342548,1.03279361656433,1.03145968433858,1.02985678659062,1.6760994584156,18,12
"142","p(Int)",-0.134469384937463,-0.000489206523052997,-0.317514179493978,-0.15698110872668,-0.120104966092879,-0.0450932569073943,-0.339145695786601,-0.247424510040041,0.142883242577066,-0.202110901163927,-0.168236760239047,0.0233798565922544,-0.0721810461135911,-0.0673890052903049,0.0472396943106315,-0.224719757032301,-0.000489206518561047,0.0766356465900374,0.0886501498914895,-0.000489206522652409,0.0233798565916169,-0.0897380458490375,-0.22471975703232,-0.247424510041966,-0.274503400583128,0.118930336222668,0.128145243533355,-0.179531450491982,0.118930336224269,-0.072181046111802,-0.134469384938144,0.239107783757228,-0.0673890052852499,0.0663429873504081,0.0472396943109441,0.0252175579819668,-0.146859841668259,-0.316084197175609,-0.0837850279531042,0.214970878198805,0.023379856591258,0.178101719742831,-0.0960716631210146,0.118930336223482,-0.0243677035304827,0.0233798565902496,0.0472396943144864,-0.134469384938566,-0.0243677035300323,0.190898673107438,-0.18956482638071,-0.339145695786844,0.071130662891652,-0.0673890053006431,-0.000489206521068756,0.0663429873528191,0.214970878203942,0.0886501501257916,0.0949702585973606,-0.000489206522491105,-0.0482514807913669,-0.0227319335244212,-0.0721810461134962,-0.493978923432099,-0.0897380461347703,0.0440842505951787,-0.0450932569070493,-0.0450932569068877,-0.120104966091226,0.0472396943095788,0.047239694313404,0.0711306628849929,0.142883242579487,-0.339145695785756,0.110690971248247,-0.00048920652274383,0.205703401440071,0.0472396943080449,-0.231824143296978,0.0233798565904297,-0.316084197176605,0.0233798565898437,-0.156981108729195,-0.404553004852296,-0.000485015755422997,-0.0673890052983608,-0.120104966090945,-0.0897380461349846,0.0217466212778048,-0.0243677035301388,-0.16822708555096,-0.000489206521286647,-0.000489206521377963,-0.253123199218134,-0.144147184513891,-0.202110901162541,-0.216620787048961,-0.0960716631204291,0.214970878194468,-0.0425138910347547,18,12
"143","psi(Int)",1.03063858861591,1.32375395039223,1.32247976858196,1.32267767435112,1.02978720646288,1.02990148690476,1.03069537888972,1.32247976857309,1.32346578161087,1.32279708495373,1.32335398688485,1.3224797685805,1.03016355135314,1.03069537889792,1.03030989424248,1.03063858861428,1.32182314274549,1.03002831288096,1.67729784487551,1.67745911144848,1.67509593548661,0.773298517109327,1.32279708488318,1.03069537889856,1.6753080179321,1.03016355134732,1.32221348516719,1.0312071052229,1.32367007622683,1.32322327152997,1.03063858861277,1.67701626979336,1.32367007622932,1.02973447418602,1.03030989424602,1.02992578866436,1.32267767435043,1.67745911144733,1.67729784486789,1.03002831287968,1.32375395039137,1.32279708488627,1.32322327153299,1.03072693991373,1.32322327153302,1.32375395039703,1.32322327153211,1.02978720646361,1.32394115037583,1.32224057282946,1.32267767434795,1.02992916042522,1.03030989424168,1.32232133130059,1.03063858860904,1.02978720646054,1.03016355135521,1.32394115037662,1.0300283128771,1.32221348517118,1.03008079583626,1.32322327153011,1.67685596147454,1.67530801792478,1.32285050058089,1.03008079644794,1.67745911144571,1.32346578162115,1.32247976857849,1.03072693990434,1.67745911145051,1.03120710522609,1.67643654185133,1.03030989424357,1.02973447419373,1.02973447419374,1.02992916043039,1.03008079583402,1.67643654183985,1.32221348516929,1.32375395039783,1.03002831287956,1.02992916042703,1.32211229438173,1.32279708495864,1.0300807958393,1.32243882608383,1.0303098942433,1.32394115036789,1.32224057282976,1.32335398688693,1.03030989424895,1.02978720647158,0.773141750777642,1.32279708488289,1.32221348517131,1.32375395039675,1.32247976857618,1.03120710522577,1.03002831287879,18,13
"144","p(Int)",-0.110460918747433,-0.11329970175166,-0.0721993826302113,-0.031055405626466,0.154066963255625,0.065794243085787,-0.132586396737806,-0.0721993826272356,-0.175527547273997,-0.0927935935883214,-0.154773646304406,-0.0721993826301484,-0.0222534552919924,-0.132586396740278,-0.0663193414118214,-0.110460918746102,0.0511019978419326,0.0217595776324525,-0.135256481783796,-0.232670806388576,-0.0580533033340308,0.201800666599415,-0.0927935927464751,-0.132586396740453,-0.0966669130125366,-0.0222534552916376,-0.0516128659597764,-0.199210480196096,-0.196246004216194,-0.134044239722036,-0.110460918747412,-0.252263669485101,-0.196246004216894,0.198381136915646,-0.0663193414173509,0.0437738954432994,-0.0310554056260904,-0.23267080638959,-0.135256481784052,0.0217595776309353,-0.113299701752378,-0.0927935927459203,-0.134044239708394,-0.088320860777614,-0.134044239713459,-0.113299701752756,-0.134044239713943,0.15406696325622,-0.217060969018747,0.010010316726416,-0.0310554056261397,0.109872337207547,-0.0663193414144982,-0.0105017337011616,-0.110460918748253,0.154066963255695,-0.0222534552933284,-0.217060969019169,0.0217595776318162,-0.0516128659611781,-0.000244606970754194,-0.134044239711135,-0.331073874927621,-0.0966669130119075,0.112711495013259,-0.000244605886697917,-0.232670806388476,-0.17552754727372,-0.0721993826244939,-0.0883208607764255,-0.232670806388799,-0.199210480201544,-0.154783092412749,-0.0663193414119694,0.198381136915031,0.198381136915603,0.109872337205984,-0.000244606970299467,-0.154783092411822,-0.0516128659609819,-0.113299701751233,0.0217595776316134,0.109872337207573,0.133412605521577,-0.0927935935881544,-0.000244606970787735,0.0305585435340659,-0.0663193414174205,-0.217060969019241,0.0100103167257214,-0.154773646303907,-0.0663193414141778,0.154066963256496,0.371038385515148,-0.0927935927463007,-0.0516128659605685,-0.113299701752007,-0.0721993826194394,-0.199210480210196,0.0217595776327386,18,13
"145","psi(Int)",1.32308948244939,1.32203218519426,0.773259470171817,1.32162417813329,1.32265348644818,1.32265348644791,1.02976441172761,1.32224170784554,1.67489271326041,1.67522580907086,1.03041183251979,1.02989003969312,1.32278013656112,1.02976441172402,1.32255773472375,1.32203218519659,1.0297013561299,1.32224170776731,1.03013785745049,1.32189510773454,1.0298273777123,1.32315591222154,1.32338236589864,1.32261401032405,1.32162417813842,1.32327244986276,1.67504852761771,1.0297646698629,1.32265320596009,1.32177975490297,1.32315591222222,1.03011924029754,1.03013785744291,1.67333892433056,1.32255773472491,1.03013785744652,0.773385683746186,1.67388486758454,1.02985151654228,1.32338236589766,1.32311863758413,1.32265320595872,1.3231186375817,1.32197023321648,1.02989003969445,1.02975224039648,1.32224170784792,1.67622628504503,1.02975224039643,1.32374137072046,1.32278013656034,1.32413641166995,1.32327244986526,1.03013785744323,1.32265320595782,1.32310984593867,0.77338568874776,1.32278013655502,1.32265320596075,1.3241364116771,1.02985151653601,1.32315591222171,1.32255773472351,1.02975602469809,1.32265348644736,1.32413641168183,1.32265348643715,1.32224170784611,1.02975224039967,1.67416700295075,1.02989003969439,1.67388486758644,1.02989003969044,1.32338236589765,1.32265348643953,1.03099696263908,1.32413641167859,1.32265320596282,1.03013785744309,1.32255773473062,1.0308190359645,1.67678595514313,1.02975602470345,1.03030855291409,1.3241364116726,1.02989551427357,1.67746640430144,1.03030855290682,1.32265320595653,1.02967300881448,1.32306176442176,1.32265348644976,1.03016298947394,1.67710893382375,1.02975224039174,1.67746640429703,1.32203218519506,1.32311863757212,1.32265320595316,1.0297522404008,18,14
"146","p(Int)",-0.288351732360891,-0.0573268857047031,0.176244809194648,0.0379329442897455,-0.133828601598239,-0.133828601598433,0.10205067725314,-0.0764257163265035,-0.161279859383576,-0.233681436374187,-0.184575041615918,-0.0409781062833048,-0.191462960707243,0.102050677256299,-0.152948276412489,-0.0573268857125726,0.143068551064007,-0.0764257151175391,0.0815533423243585,0.0190009809391787,0.0202906232722871,-0.268878017672357,-0.230056811621568,-0.172217906837565,0.0379329442890473,-0.249454592997145,-0.179433169009569,0.204752822212426,-0.114596325913223,-0.0381845714230978,-0.268878017674145,-0.102343558741588,0.0815533423237548,-0.288096907866693,-0.152948276412012,0.0815533423227822,-0.000122170327041483,-0.269892082930973,-0.000123943188179202,-0.230056811619626,-0.210696794415189,-0.114596325919017,-0.210696794415919,-0.0192469384944454,-0.0409781062831435,0.0611617328603946,-0.0764257163263727,-0.215506870174233,0.0611617328623408,0.0949990388284008,-0.19146296069612,-0.0952819778941915,-0.249454592996677,0.0815533423236626,-0.114596325916268,-0.347161983740251,-0.000122154142130801,-0.191462960691133,-0.114596325916202,-0.0952819778946831,-0.000123943188395581,-0.26887801767336,-0.152948276412121,0.0407257040146609,-0.133828601597846,-0.0952819778942242,-0.133828601597593,-0.0764257163260197,0.0611617328591599,-0.0718854371853654,-0.0409781062827312,-0.269892082932584,-0.0409781062833043,-0.230056811621265,-0.133828601598246,-0.288371593998313,-0.0952819778953305,-0.114596325916065,0.081553342323708,-0.152948276412313,-0.246682745260594,-0.306706758473818,0.0407257040151336,-0.163969364623058,-0.0952819778936243,-0.0205378386099451,-0.343539655315287,-0.163969364621318,-0.114596325913339,0.246110625865636,-0.307886516570865,-0.133828601597103,-0.122876273533188,-0.325092203578656,0.0611617328593571,-0.343539655315264,-0.0573268857130432,-0.210696794415666,-0.114596325919026,0.0611617328620507,18,14
"147","psi(Int)",1.32262241464411,1.02992051535546,1.32214105031139,1.32208112764102,1.02974001315559,1.02967800252314,1.02992051535206,1.02967800253092,1.67479319773607,1.674377964582,1.32185630634761,1.32186561873094,1.32233115270497,1.02992051535536,1.32281629400206,1.02972884888741,1.3224333108616,1.67327223186914,1.32233115270351,1.32226446599794,1.02992051535697,1.32262241463702,1.32262241464042,1.03023103419973,1.32261046971539,1.32226446599202,1.02971495981401,1.3220169225286,1.32233115270817,1.32186561872557,1.02972884889547,1.32208136633066,0.773254362314734,1.32262915823986,1.32222152538719,1.67327223187402,1.03030427007415,1.03016788030242,1.3226224146403,1.03023103419065,1.02991883802654,1.32218344284961,1.32201692253419,1.6750722048069,1.67447558702489,1.32201692253404,1.02977993097928,1.32208136632977,1.02967304450412,1.32218344284468,1.32218344284583,1.32201692298189,1.02971495982181,1.32168007691293,1.32226446598544,1.32262915824338,1.67502505788683,1.3228162939938,1.32208112764729,1.32274966467494,1.32208136633576,1.02968513974878,1.32209643253336,1.02968513973756,1.32168007692763,1.322096432525,1.32226446599794,1.32188500665363,1.03004751608732,1.02964538041835,1.02967800253434,1.32262915823564,1.02973239650336,1.02976342238233,1.67413653969061,1.32254553820481,1.32226446598926,1.32262241464062,1.32262241464631,1.32226446599521,1.67569572076397,1.32254553820813,1.02976342237911,1.67561307383645,1.67413653970513,1.32262241463818,1.32168007691978,1.32167187437688,1.3226291582348,1.02972884889093,1.67569572076709,1.67432753333753,1.02977993098192,1.02976342237638,1.03019334324373,1.02967800252677,1.03016788030275,1.32281629400154,1.32208112764993,1.02976342237451,18,15
"148","p(Int)",-0.0976746851425948,-0.114548228130767,-0.0267287836038304,-0.259527238275123,-0.0381757494925296,0.0571173488597606,-0.114548228130639,0.057117348859508,-0.251704311511092,-0.100204281615163,-0.277643121976643,0.00882253460123682,-0.241454104614616,-0.114548228130265,-0.205366459623929,0.0190054448508813,-0.295831304478561,-0.234583902740695,-0.241454104615598,-0.115835568658711,-0.114548228130133,-0.0976746851428633,-0.0976746851428429,-0.210540937848591,-0.332552774335489,-0.115835568655738,0.0952726370114949,-0.0801484544730961,-0.241454104614301,0.00882253460131896,0.0190054448510518,0.0266038935080657,0.0512508334121792,-0.223408576829496,-0.169491119095063,-0.234583902738548,-0.0762815679841628,0.0761437760999579,-0.0976746851428946,-0.210540937848927,-0.133674139756269,-0.133632542804652,-0.0801484544730953,-0.302805602793497,-0.167227585088368,-0.0801484544731643,-0.0572487853876115,0.0266038935273315,0.0380495214959753,-0.133632542804683,-0.13363254280469,-0.0801484628112427,0.0952726370113424,-0.0445186588760323,-0.115835568653106,-0.223408576829473,-0.354253964662482,-0.205366459624004,-0.259527238278227,-0.369370200756702,0.026603893527169,0.171822340273091,-0.151555075372097,0.171822340273242,-0.0445186588758675,-0.151555075372269,-0.115835568650453,-0.00894513021386694,-0.172034058903566,0.152656155267627,0.0571173488622847,-0.223408576829731,-6.1023849149405e-05,-0.0191282014074314,-0.15036565456124,-0.31423858907761,-0.115835568655882,-0.0976746851480393,-0.0976746851508522,-0.115835568650351,-0.20083265698814,-0.314238589078211,-0.0191282014081268,-0.117076022502684,-0.150365654561074,-0.0976746851536804,-0.0445186588759887,0.0622004280929029,-0.223408576829369,0.0190054448513116,-0.200832656988296,-0.0834912593097748,-0.0572487853905848,-0.0191282014074228,-0.229852490858051,0.0571173488594122,0.0761437760993887,-0.205366459624739,-0.259527238276483,-0.0191282014067859,18,15
"149","psi(Int)",1.32164010968416,1.32221359206194,1.67429756698367,1.32146431847164,1.67495804801978,1.67414203546553,1.67373327409572,1.02963324660155,1.02978184420238,1.32214141175243,1.02966672480841,1.32150328077866,1.31941777709358,1.32259412269152,1.0296667248042,1.31941777705408,1.02978184419843,1.3194177770879,1.32150328078624,1.67417193041208,1.02968285993412,1.0296763498581,1.02979271793441,1.32150328078002,1.3222777706503,1.0299077184549,1.67427332256644,1.67426203229038,1.322132843871,1.32227777065012,1.32213284386822,1.67427332258402,1.0296812882502,1.32167220777781,1.32165831352046,1.02968128824732,1.02967634985275,1.03023282735412,1.32215102144162,1.32195164825158,1.02966672480292,1.02964120491109,1.32192765998114,1.02969307480463,1.67498095950994,1.67567240285735,1.02969307480324,1.67417778681597,1.67368050963534,1.02978184419711,1.02975991087458,1.02968128824952,1.3222135920649,1.02968128825285,1.31941777708268,1.32204515684337,1.02969882479396,1.02969538133513,1.32197963574743,1.03023282735366,1.32187765283087,1.32164010967593,1.32214141174724,1.67417193040401,1.31941777703188,1.31941777702718,1.32187765303372,1.02969307480668,1.67567240286254,1.03023282735887,1.32173127787792,1.32186382505642,1.02994733102544,1.32179731770798,1.32204515685599,1.31941777708654,1.32150328078351,1.67417779146147,1.31941777709034,1.32209939015255,1.02968285993697,1.32164010967847,1.67433427220481,1.67438345200029,1.67558024044982,1.32195164825252,1.32227777065035,1.32206824864329,1.67417767104466,1.32173127788162,1.32197963573951,1.67426203226655,1.67417193041961,1.32182125133103,1.67404008366957,1.02968285993703,1.32214141174027,1.32192765996513,1.6747101636325,1.32213284386921,18,16
"150","p(Int)",0.0167298554938926,-0.200767605123164,-0.267392081573051,0.0333537005622055,-0.396381730058028,-0.203966812597492,-0.0623451703530333,0.0356903718898926,-0.0893999032147681,-0.167175456497442,-0.0357535097174923,-0.0334164717413471,-0.0837090596386238,-0.183906940157666,-0.0357535097172122,-0.0837090596577021,-0.0893999032093012,-0.083709059650473,-0.0334164717421336,-0.188159437982836,0.107226766200063,-2.98500730384896e-05,-0.10730693493164,-0.0334164717416474,-0.100132608924594,-0.161141713451205,-0.251490789486712,-0.219799642023829,-0.116832140812269,-0.100132608927477,-0.116832140812325,-0.251490789484298,0.0178450835472834,0.0499822067216204,-0.016791178472391,0.0178450835470905,-2.98500741835654e-05,0.0714002830412302,0.100056669346672,-0.150358683046062,-0.0357535097178596,0.053563962986959,-0.217639717790255,0.0893261381465788,-0.172472607814244,-0.0313852279889373,0.0893261381436143,-0.0938794611114566,-0.140886634270729,-0.089399903222987,-0.125233832579663,0.017845083547243,-0.200767605123374,0.0178450835471574,-0.0837090596638093,-0.268438287093572,-0.0179063986186678,0.197056256102513,-0.234538265190283,0.0714002830424218,-0.0667412456852279,0.0167298554938839,-0.167175456497401,-0.188159437982904,-0.0837090596472543,-0.0837090596511808,-0.0667412493175681,0.0893261381492835,-0.0313852279871295,0.0714002830419792,-0.050047636544528,-0.133582729495968,-0.19718723975195,0.0666729684285061,-0.26843828709366,-0.0837090596586768,-0.0334164717417392,-0.0938794613932179,-0.0837090596424411,-0.319589862810228,0.107226766199951,0.0167298554941713,-0.283335225603492,-0.299323453319324,-0.109451963790535,-0.150358683057486,-0.100132608922045,-0.285445644805813,-0.0938794540423304,-0.0500476365393171,-0.234538265190032,-0.219799642036949,-0.188159437983672,-2.99688231368626e-05,-0.125238852321392,0.107226766199777,-0.167175456497594,-0.217639717790505,-0.363785932846349,-0.116832140811886,18,16
"151","psi(Int)",0.249085929671198,0.0519683674382226,0.971790664098407,0.0519683645403239,0.614144761251889,0.0519683645394668,0.434622756061252,0.434622758274866,0.0519683529444639,0.249085930098049,0.614144774455383,0.614144774455383,0.434622767133938,0.971790665444475,0.249085931823218,0.614144774455383,0.791937616598683,0.614144761253006,0.614144774454532,0.791937617269492,0.434622756063702,0.434622756503138,0.434622756503138,0.434622758275819,0.0519683529457979,0.614144761252452,0.43462276713374,0.249085931822702,0.614144774454762,0.249085929684079,0.249085929669142,0.614144774455383,0.434622756063702,0.434622758274675,1.15754271256889,0.434622758274672,0.614144757956835,0.249085931823472,0.791937617269346,0.0519683645403114,0.249085929752684,0.434622758274672,0.249085929671198,-0.165047784648128,0.791937620625584,0.0519683668584613,0.791937620624491,0.434622756503138,0.249085930098567,1.15754271256766,-0.16504778464808,1.35361130862016,0.614144774455383,0.434622758275075,0.614144774454762,0.0519683645403114,0.79193761726907,0.0519683529444639,0.434622756063595,0.7919376206256,0.791937620625584,0.0519683529457979,0.79193761726907,0.434622756503599,1.15754271366042,0.249085929666838,0.791937617270501,0.249085929752684,0.434622767133938,0.791937616598683,0.79193761726907,0.791937617270501,-0.165047784647501,0.0519683645394505,0.614144774455383,0.614144774454532,0.434622758275075,0.0519683529457979,0.971790664108104,0.434622758274672,0.249085931823352,0.249085940446416,0.61414476125362,0.614144774455589,0.249085930099488,0.249085931823917,0.249085930098432,0.614144757951262,0.434622756063702,0.434622767133938,0.791937616598683,0.971790664365362,0.434622758275075,0.0519683645396553,-0.165047784648698,0.249085929685436,-0.416478553681861,0.434622758274672,0.614144774454921,0.614144774454532,18,1
